Year;BRA;COD;AGO;TZA;MOZ;MMR
0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
1;-18027.00000;-11013.80000;-5550.70000;-4690.00000;-3117.10000;-2897.10000
2;-37932.00000;-22027.50000;-11101.20000;-9380.00000;-5334.00000;-5794.20000
3;-48334.00000;-33041.30000;-16651.80000;-14070.00000;-7158.32000;-8691.30000
4;-60863.00000;-44055.10000;-22202.50000;-18760.00000;-9738.90000;-11588.40000
5;-72652.00000;-55068.80000;-27753.10000;-23450.00000;-11962.40000;-14485.50000
6;-62613.72802;-52074.00424;-26020.19544;-22180.79861;-10714.40240;-17382.60000
7;-52340.22827;-49019.83604;-24251.70597;-20886.46847;-9438.26644;-16267.55387
8;-41755.27180;-45861.90925;-22424.41141;-19548.13166;-8122.29935;-15110.19804
9;-30887.46604;-42619.59692;-20548.28822;-18174.03207;-6771.16721;-13921.91555
10;-19730.32154;-39290.96296;-18622.21610;-16763.34917;-5384.06325;-13259.68300
11;-9550.51110;-35874.04639;-16645.06037;-15315.25188;-3960.17027;-12597.45045
12;629.29935;-32366.86225;-14615.67244;-13828.89899;-2498.66111;-11935.21790
13;10809.10980;-28767.40277;-12532.89055;-12303.43959;-998.69909;-11272.98535
14;20988.92025;-25073.63856;-10395.54042;-10738.01363;540.56147;-10610.75280
15;31168.73070;-21283.52001;-8202.43605;-9131.75247;2119.97469;-9948.52025
16;41348.54114;-17394.97870;-5952.38060;-7483.77952;3740.40251;-9286.28770
17;51528.35159;-13405.92911;-3644.16730;-5793.21091;5402.71401;-8624.05515
18;61708.16204;-9314.27032;-1276.58048;-4059.15629;7107.78468;-7961.82260
19;71887.97249;-5117.88798;1151.60330;-2280.71959;8856.49561;-7299.59005
20;82067.78294;-814.65639;3641.61406;-456.99991;10649.73262;-6637.35751
21;92247.59338;3597.55927;6194.68708;1412.90746;12488.38532;-5975.12496
22;102427.40383;8120.90046;8812.06148;3329.91010;14373.34611;-5312.89241
23;112607.21428;12757.51270;11494.97876;5294.91728;16305.50907;-4650.65986
24;122787.02473;17509.54275;14244.68109;7308.83880;18285.76878;-3988.42731
25;132966.83518;22379.13556;17062.40963;9372.58369;20315.01909;-3326.19476
26;143146.64562;27368.43108;19949.40264;11487.05887;22394.15176;-2663.96221
27;153326.45607;32479.56078;22906.89346;13653.16766;24524.05500;-2001.72966
28;163506.26652;37714.64401;25936.10844;15871.80825;26705.61200;-1339.49711
29;173686.07697;43075.78408;29038.26461;18143.87203;28939.69924;-677.26456
30;183865.88742;48565.06406;32214.56733;20470.24180;31227.18477;-15.03201
31;194045.69786;54184.54244;35466.20771;22851.78996;33568.92641;647.20054
32;204225.50831;59936.24842;38794.35993;25289.37648;35965.76976;1309.43309
33;214405.31876;65822.17697;42200.17835;27783.84685;38418.54617;1971.66564
