Metric Name;Metric Value
T15Year;2031
T15CO2;443.01543
T15ForestSize;40679043.07359
T20Year;2049
T20CO2;483.01203
T20ForestSize;41987126.28024
ForestSize2050;42083478.20059
CO2Concentration2050;484.79865
Temperature2050;2.02134
ForestSize2100;48053313.48516
CO2Concentration2100;444.82806
Temperature2100;1.52626
