Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240424.57149;415.43905;40340889.31348;1.12796
2022;3260414.23906;418.00183;40312081.91001;1.16356
2023;3282078.95115;420.77935;40283898.91249;1.20191
2024;3303588.93295;423.53704;40255313.88763;1.23973
2025;3324936.45904;426.27391;40226528.84481;1.27702
2026;3346113.74164;428.98894;40195272.02372;1.31377
2027;3367111.32868;431.68094;40171370.17669;1.34999
2028;3387919.23923;434.34862;40145548.27001;1.38565
2029;3408527.95098;436.99076;40120466.60022;1.42075
2030;3428927.34013;439.60607;40095865.00027;1.45529
2031;3449106.97259;442.19320;40070419.18101;1.48925
2032;3469055.27338;444.75068;40049339.44118;1.52263
2033;3488760.50909;447.27699;40025239.31586;1.55541
2034;3508210.86440;449.77062;40002795.69068;1.58758
2035;3527393.39270;452.22992;39980884.57292;1.61914
2036;3546295.58727;454.65328;39954585.24576;1.65006
2037;3564902.85795;457.03883;39946748.62109;1.68034
2038;3583197.21255;459.38426;39929738.92826;1.70995
2039;3601165.65747;461.68790;39914935.69241;1.73889
2040;3618792.57294;463.94777;39898886.58818;1.76714
2041;3636062.50014;466.16186;39880476.22504;1.79468
2042;3652957.76239;468.32792;39870684.11694;1.82149
2043;3669459.86403;470.44357;39859919.99361;1.84756
2044;3685551.04971;472.50654;39849785.67621;1.87287
2045;3701213.66593;474.51457;39834616.27603;1.89739
2046;3716429.18343;476.46528;39822189.74044;1.92112
2047;3731176.49378;478.35596;39816793.21865;1.94402
2048;3745434.52823;480.18391;39811273.19048;1.96607
2049;3759182.89097;481.94652;39805805.69092;1.98725
2050;3772401.29553;483.64119;39797035.77127;2.00754
2051;3785069.70688;485.26535;39784601.19750;2.02692
2052;3797165.49842;486.81609;39782767.77263;2.04536
2053;3808665.15593;488.29040;39781257.46570;2.06284
2054;3819547.20736;489.68554;39777099.77392;2.07933
2055;3829791.00227;490.99885;39768034.85076;2.09481
2056;3839374.90102;492.22755;39762430.50756;2.10925
2057;3848275.23448;493.36862;39765461.02651;2.12262
2058;3856469.09926;494.41912;39769055.06731;2.13491
2059;3863936.73003;495.37650;39764944.71759;2.14609
2060;3870659.32890;496.23838;39759158.19902;2.15613
2061;3876634.32556;497.00440;39780981.64906;2.16504
2062;3881806.23208;497.66747;39800714.47221;2.17273
2063;3886168.77061;498.22677;39821178.63902;2.17922
2064;3889707.94292;498.68051;39827800.25291;2.18447
2065;3892411.98238;499.02718;39831096.72180;2.18849
2066;3894267.82477;499.26511;39839150.78308;2.19124
2067;3895261.17395;499.39246;39863485.29823;2.19271
2068;3895380.88882;499.40781;39886955.97887;2.19289
2069;3894622.60984;499.31059;39900496.15011;2.19176
2070;3892983.93590;499.10050;39917538.71882;2.18934
2071;3890463.68343;498.77740;39934769.80641;2.18560
2072;3887062.42150;498.34134;39963840.67775;2.18056
2073;3882784.22165;497.79285;39990978.10916;2.17420
2074;3877639.44902;497.13326;40012971.05956;2.16656
2075;3871641.26365;496.36426;40037526.03964;2.15763
2076;3864806.34982;495.48799;40057644.59492;2.14744
2077;3857248.93757;494.51909;40090826.55602;2.13616
2078;3848833.79039;493.44023;40119414.77969;2.12357
2079;3839644.83287;492.26216;40143053.10345;2.10979
2080;3829713.92267;490.98896;40170818.46851;2.09487
2081;3819210.58164;489.64238;40189382.10946;2.07904
2082;3808398.89571;488.25627;40229304.35494;2.06270
2083;3796988.01829;486.79334;40260872.86968;2.04541
2084;3784999.11573;485.25630;40281355.89685;2.02719
2085;3772509.93236;483.65512;40307568.51637;2.00815
2086;3759639.08262;482.00501;40333781.13589;1.98846
2087;3746614.04661;480.33513;40375812.10029;1.96847
2088;3733208.84826;478.61652;40406396.37811;1.94782
2089;3719440.43282;476.85134;40423556.14252;1.92654
2090;3705353.08752;475.04527;40448312.54216;1.90468
2091;3691018.33662;473.20748;40473068.94181;1.88236
2092;3676603.25170;471.35939;40534071.26839;1.85982
2093;3661950.07155;469.48078;40570398.23232;1.83682
2094;3647069.00896;467.57295;40610001.39584;1.81337
2095;3631985.10868;465.63912;40649604.55936;1.78950
2096;3616742.33106;463.68491;40689211.96998;1.76528
2097;3601445.28767;461.72375;40739878.06016;1.74087
2098;3585996.46971;459.74314;40785014.88077;1.71612
2099;3570401.59805;457.74379;40830151.70137;1.69102
2100;3554677.28891;455.72786;40875288.52197;1.66561
2101;3538851.87052;453.69896;40920425.34257;1.63992
