Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240493.88292;415.44793;40493382.28472;1.12808
2022;3260507.31764;418.01376;40620606.45855;1.16373
2023;3282229.11075;420.79860;40752564.08264;1.20217
2024;3303804.77601;423.56471;40888076.88678;1.24011
2025;3325228.76334;426.31138;41031191.92470;1.27753
2026;3346493.49779;429.03763;41173879.69762;1.31443
2027;3367593.02083;431.74269;41328103.65528;1.35082
2028;3388519.96306;434.42564;41484681.76451;1.38668
2029;3409267.71225;437.08560;41646635.16875;1.42201
2030;3429829.44935;439.72172;41815712.06461;1.45682
2031;3450196.80707;442.33292;41985059.09387;1.49109
2032;3470362.10060;444.91822;42165980.07030;1.52482
2033;3490316.67302;447.47650;42348711.69787;1.55800
2034;3510051.86189;450.00665;42537945.13004;1.59063
2035;3529559.05109;452.50757;42731630.60292;1.62270
2036;3548829.95986;454.97820;42926305.90993;1.65421
2037;3567854.33202;457.41722;43135475.79070;1.68514
2038;3586621.56718;459.82328;43345727.87508;1.71550
2039;3605121.87637;462.19511;43563572.93937;1.74526
2040;3623345.07284;464.53142;43782878.32260;1.77443
2041;3641281.16400;466.83092;44006575.73721;1.80300
2042;3658917.43485;469.09198;44246215.55249;1.83095
2043;3676240.76732;471.31292;44490668.83082;1.85827
2044;3693239.35799;473.49223;44741127.48091;1.88496
2045;3709901.74219;475.62843;44992398.84174;1.91099
2046;3726215.80543;477.71998;45251868.81562;1.93637
2047;3742166.81938;479.76498;45525818.44457;1.96107
2048;3757740.17793;481.76156;45805909.71274;1.98509
2049;3772904.94830;483.70576;46089790.72614;2.00838
2050;3787656.34395;485.59697;46377251.37066;2.03094
2051;3801631.28403;487.38863;46662685.20026;2.05223
2052;3814975.27693;489.09939;46968209.88265;2.07249
2053;3827664.10062;490.72617;47279492.08007;2.09168
2054;3839676.86929;492.26627;47589851.71002;2.10979
2055;3850993.34147;493.71710;47901851.03059;2.12680
2056;3861537.13041;495.06886;48221807.06627;2.14260
2057;3871309.69477;496.32176;48558567.04246;2.15721
2058;3880286.73202;497.47266;48901104.83940;2.17059
2059;3888448.48912;498.51904;49235471.69745;2.18273
2060;3895774.32416;499.45825;49573197.31190;2.19360
2061;3902244.52235;500.28776;49918285.77480;2.20318
2062;3907836.27847;501.00465;50285547.68507;2.21145
2063;3912528.32575;501.60620;50657546.04170;2.21838
2064;3916294.38185;502.08902;51020259.53289;2.22394
2065;3919127.95176;502.45230;51380121.95743;2.22811
2066;3921016.81799;502.69446;51741757.52060;2.23089
2067;3921944.23677;502.81336;52139844.20711;2.23226
2068;3921895.66217;502.80714;52539536.86364;2.23219
2069;3920834.21398;502.67105;52933405.75861;2.23062
2070;3918773.81636;502.40690;53351773.70929;2.22759
2071;3915710.94903;502.01422;53760513.68617;2.22308
2072;3911636.58703;501.49187;54202531.16490;2.21708
2073;3906554.76470;500.84035;54643061.31716;2.20958
2074;3900475.56015;500.06097;55074325.64276;2.20060
2075;3893408.29826;499.15491;55510774.06693;2.19014
2076;3885373.81192;498.12485;55932874.03725;2.17823
2077;3876480.06085;496.98462;56403907.75513;2.16502
2078;3866587.98605;495.71641;56866548.66330;2.15030
2079;3855781.08520;494.33091;57329463.11962;2.13417
2080;3844092.07386;492.83232;57786670.17647;2.11667
2081;3831697.32118;491.24325;58204343.10112;2.09807
2082;3818854.78082;489.59677;58704565.25240;2.07873
2083;3805180.76107;487.84369;59187982.96232;2.05806
2084;3790746.51186;485.99314;59668867.20147;2.03617
2085;3775634.52066;484.05571;60137501.30159;2.01317
2086;3759987.23645;482.04965;60537631.97482;1.98925
2087;3744031.07109;480.00398;61061824.74819;1.96476
2088;3727514.14375;477.88643;61561640.17082;1.93930
2089;3710455.86076;475.69947;62055058.02308;1.91289
2090;3692906.05913;473.44949;62537275.84468;1.88560
2091;3674946.34215;471.14697;63011337.10531;1.85754
2092;3656744.16656;468.81335;63549708.20511;1.82895
2093;3638052.84083;466.41703;64060558.85315;1.79945
2094;3618923.35126;463.96453;64575357.00886;1.76911
2095;3599381.97102;461.45923;65065122.61497;1.73795
2096;3579496.64903;458.90983;65553431.90231;1.70607
2097;3559339.38935;456.32556;66100056.21855;1.67357
2098;3538780.89588;453.68986;66609924.53597;1.64024
2099;3517851.46904;451.00660;67125245.62738;1.60611
2100;3496585.48185;448.28019;67607555.71933;1.57122
2101;3475033.29049;445.51709;68106156.71650;1.53565
