Metric Name;Metric Value
T15Year;2031
T15CO2;443.01644
T15ForestSize;42032822.23165
T20Year;2048
T20CO2;483.00552
T20ForestSize;45987309.68030
ForestSize2050;46668823.59570
CO2Concentration2050;487.42314
Temperature2050;2.05264
ForestSize2100;68143352.19529
CO2Concentration2100;445.32163
Temperature2100;1.53313
