Metric Name;Metric Value
T15Year;2031
T15CO2;443.01685
T15ForestSize;40028545.61915
T20Year;2049
T20CO2;483.01154
T20ForestSize;39633771.48507
ForestSize2050;39605835.41616
CO2Concentration2050;485.38358
Temperature2050;2.02833
ForestSize2100;40051374.59898
CO2Concentration2100;454.55324
Temperature2100;1.65075
