Metric Name;Metric Value
T15Year;2031
T15CO2;443.01579
T15ForestSize;43469184.98982
T20Year;2047
T20CO2;482.99870
T20ForestSize;49800254.50494
ForestSize2050;51657673.06750
CO2Concentration2050;491.44444
Temperature2050;2.10029
ForestSize2100;90824756.51261
CO2Concentration2100;551.63370
Temperature2100;2.76801
