Metric Name;Metric Value
T15Year;2031
T15CO2;443.01656
T15ForestSize;40147306.02316
T20Year;2049
T20CO2;483.01237
T20ForestSize;40009907.74883
ForestSize2050;40003549.02963
CO2Concentration2050;485.17212
Temperature2050;2.02581
ForestSize2100;41607776.88447
CO2Concentration2100;452.45659
Temperature2100;1.62412
