Metric Name;Metric Value
T15Year;2031
T15CO2;443.01495
T15ForestSize;40946080.32883
T20Year;2047
T20CO2;482.99983
T20ForestSize;42808411.71641
ForestSize2050;43333921.36944
CO2Concentration2050;489.84788
Temperature2050;2.08142
ForestSize2100;55835577.95099
CO2Concentration2100;471.26624
Temperature2100;1.85965
