Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240512.01356;415.45026;40404610.54166;1.12812
2022;3260572.92902;418.02217;40443604.25441;1.16384
2023;3282376.47406;420.81750;40485642.25155;1.20243
2024;3304066.83969;423.59831;40530653.30102;1.24057
2025;3325638.83189;426.36395;40578705.61396;1.27824
2026;3347087.01686;429.11372;40629868.28002;1.31546
2027;3368405.69843;431.84688;40684211.23233;1.35222
2028;3389588.94199;434.56268;40741805.20839;1.38851
2029;3410630.53937;437.26033;40802721.70683;1.42433
2030;3431524.00625;439.93898;40867032.93979;1.45969
2031;3452262.57315;442.59777;40934811.78056;1.49456
2032;3472839.17683;445.23579;41006131.70632;1.52896
2033;3493246.45182;447.85211;41081066.73579;1.56287
2034;3513476.72245;450.44573;41159691.36131;1.59629
2035;3533521.99531;453.01564;41242080.47538;1.62921
2036;3553370.56483;455.56033;41327739.85219;1.66163
2037;3573027.33817;458.08043;41446802.69602;1.69355
2038;3592455.58396;460.57123;41554662.45480;1.72493
2039;3611656.89102;463.03293;41666281.18738;1.75578
2040;3630621.59022;465.46431;41781728.75168;1.78608
2041;3649339.66604;467.86406;41901074.84226;1.81583
2042;3667800.75694;470.23087;42024388.87810;1.84502
2043;3685994.15778;472.56335;42151739.88287;1.87365
2044;3703908.82447;474.86011;42283196.35757;1.90170
2045;3721533.38113;477.11966;42418826.14520;1.92916
2046;3738855.98904;479.34051;42559679.53726;1.95602
2047;3755864.41408;481.52108;42704984.99626;1.98227
2048;3772546.35554;483.65979;42854661.87057;2.00790
2049;3788889.24468;485.75503;43008773.84916;2.03290
2050;3804880.26643;487.80516;43167383.15767;2.05726
2051;3820506.38897;489.80851;43330550.36992;2.08096
2052;3835754.39822;491.76338;43498334.20978;2.10399
2053;3850433.74766;493.64535;43669127.00168;2.12607
2054;3864613.30290;495.46324;43843794.94470;2.14732
2055;3878276.25081;497.21490;44023304.56857;2.16773
2056;3891405.75559;498.89817;44206848.15535;2.18726
2057;3903985.27694;500.51093;44394387.53575;2.20592
2058;3915998.47588;502.05109;44585957.87690;2.22367
2059;3927429.25835;503.51657;44782214.10244;2.24052
2060;3938261.72323;504.90535;44983061.97606;2.25644
2061;3948480.74155;506.21548;45188028.08294;2.27141
2062;3958071.88175;507.44511;45397134.64697;2.28543
2063;3967021.50570;508.59250;45610438.56958;2.29848
2064;3975316.90815;509.65601;45827934.39365;2.31054
2065;3982946.49003;510.63417;46049613.51318;2.32162
2066;3989899.90351;511.52563;46275481.09910;2.33169
2067;3996168.21164;512.32926;46505537.19838;2.34076
2068;4001744.05054;513.04411;46739776.88495;2.34881
2069;4006621.79113;513.66946;46978189.71627;2.35585
2070;4010797.69733;514.20483;47220759.43544;2.36186
2071;4014270.07792;514.65001;47467463.66956;2.36686
2072;4017039.42042;515.00505;47718546.82079;2.37084
2073;4017845.47207;515.10839;47972932.28105;2.37200
2074;4017333.91195;515.04281;48230600.84124;2.37126
2075;4015521.92340;514.81050;48491409.24585;2.36866
2076;4012434.60112;514.41469;48739159.55600;2.36422
2077;4008244.40018;513.87749;49006184.20241;2.35820
2078;4002752.02175;513.17334;49277358.50856;2.35029
2079;3996073.62092;512.31713;49553124.40792;2.34066
2080;3988202.10867;511.30796;49830080.55619;2.32929
2081;3979408.57285;510.18059;50068867.46745;2.31657
2082;3970041.08956;508.97963;50350317.13722;2.30298
2083;3959692.53832;507.65289;50633710.16399;2.28794
2084;3948402.95807;506.20551;50919179.95018;2.27149
2085;3936284.23147;504.65182;51206298.41068;2.25378
2086;3923527.33723;503.01633;51431033.49588;2.23507
2087;3910467.18875;501.34195;51722548.26262;2.21586
2088;3896760.16514;499.58464;52015460.74384;2.19564
2089;3882424.93838;497.74679;52309671.25516;2.17441
2090;3867508.38768;495.83441;52599680.86079;2.15224
2091;3852127.73859;493.86253;52890290.93991;2.12929
2092;3836482.67273;491.85675;53181436.31353;2.10585
2093;3820369.37425;489.79095;53473048.55329;2.08161
2094;3803802.87680;487.66704;53765056.01481;2.05659
2095;3786829.24421;485.49093;54057383.88673;2.03084
2096;3769524.36319;483.27235;54349958.50347;2.00447
2097;3752050.28859;481.03209;54642694.82767;1.97771
2098;3733972.33173;478.71440;54935256.20880;1.94991
2099;3715439.66376;476.33842;55228520.61994;1.92127
2100;3696501.81633;473.91049;55521785.03108;1.89185
2101;3677238.47045;471.44083;55815049.44221;1.86178
