Metric Name;Metric Value
T15Year;2031
T15CO2;443.01711
T15ForestSize;42173511.25116
T20Year;2049
T20CO2;483.01093
T20ForestSize;46445724.90882
ForestSize2050;46915820.41468
CO2Concentration2050;485.76390
Temperature2050;2.03287
ForestSize2100;69238381.06706
CO2Concentration2100;465.78564
Temperature2100;1.79145
