Metric Name;Metric Value
T15Year;2031
T15CO2;443.01584
T15ForestSize;42159783.39575
T20Year;2048
T20CO2;483.00417
T20ForestSize;46313086.94961
ForestSize2050;47237552.49102
CO2Concentration2050;488.86169
Temperature2050;2.06973
ForestSize2100;73193610.68405
CO2Concentration2100;485.32669
Temperature2100;2.02900
