Metric Name;Metric Value
T15Year;2031
T15CO2;443.01569
T15ForestSize;40830269.10563
T20Year;2049
T20CO2;483.01097
T20ForestSize;42131239.41644
ForestSize2050;42262358.86947
CO2Concentration2050;485.58785
Temperature2050;2.03077
ForestSize2100;48316949.01636
CO2Concentration2100;457.71382
Temperature2100;1.69068
