Year;BRA;COD;AGO;TZA;MOZ;MMR
34;352780.45102;71844.28365;45684.79453;30336.02983;40928.07054;-15844.45164
35;373428.61820;78004.47906;49249.31401;32946.73514;43495.13907;-15641.51182
36;394545.87482;84304.62310;52894.81300;35616.75101;46120.52681;-15438.57200
37;416138.26463;90746.51886;56622.33485;38346.84159;48804.98514;-15235.63219
38;438211.61956;97331.90624;60432.88631;41137.74426;51549.23911;-15032.69237
39;460771.53733;104062.45529;64327.43374;43990.16678;54353.98465;-14829.75255
40;483823.35795;110939.75914;68306.89899;46904.78433;57219.88567;-14626.81274
41;507372.13924;117965.32674;72372.15519;49882.23641;60147.57096;-14423.87292
42;531422.63119;125140.57522;76524.02235;52923.12360;63137.63107;-14220.93310
43;555979.24940;132466.82193;80763.26273;56028.00419;66190.61496;-14017.99329
44;581046.04730;139945.27617;85090.57608;59197.39069;69307.02657;-13815.05347
45;606626.68746;147577.03063;89506.59467;62431.74619;72487.32126;-13612.11365
46;632724.41177;155363.05252;93834.60299;65731.48059;75731.90206;-13409.17384
47;659342.01068;163304.17432;98162.61131;69096.94669;79041.11589;-13206.23402
48;686481.79130;171401.08436;102490.61963;72528.43622;82415.24959;-13003.29420
49;714145.54473;179654.31698;106818.62795;76026.17562;85854.52583;-12800.35439
50;742334.51231;188064.24253;111146.63627;79457.95283;89359.09895;-12597.41457
51;771049.35108;196631.05703;115474.64459;82889.73005;92929.05062;-12394.47475
52;800290.09835;205354.77161;119802.65291;86321.50726;96564.38548;-12191.53494
53;830056.13561;214235.20175;124130.66123;89753.28448;100265.02665;-11988.59512
54;860346.15170;223271.95627;128458.66955;93185.06169;104030.81111;-11785.65530
55;891158.10541;232464.42620;132786.67787;96616.83891;107861.48508;-11582.71549
56;921446.77360;241811.77345;137114.68619;100048.61612;111756.69934;-11379.77567
57;951735.44179;251312.91943;141442.69451;103480.39334;115716.00439;-11176.83585
58;982024.10998;260966.53356;145770.70284;106912.17055;119738.84577;-10973.89604
59;1012312.77817;270771.02172;150098.71116;110343.94777;123824.55919;-10770.95622
60;1042601.44637;280724.51483;154426.71948;113775.72498;127972.36574;-10568.01640
61;1072890.11456;290824.85734;158754.72780;117207.50220;132181.36719;-10365.07659
62;1103178.78275;301069.59597;163082.73612;120639.27941;136450.54119;-10162.13677
63;1133467.45094;311455.96857;167410.74444;124071.05662;140778.73673;-9959.19695
64;1163756.11913;321980.89328;171738.75276;127502.83384;145164.66951;-9756.25714
65;1194044.78733;332640.95793;176066.76108;130934.61105;149606.91763;-9553.31732
66;1224333.45552;343432.40991;180394.76940;134366.38827;154103.91730;-9350.37750
67;1254622.12371;354351.14648;184722.77772;137798.16548;158653.95885;-9147.43769
68;1284910.79190;365392.70569;189050.78604;141229.94270;163255.18287;-8944.49787
69;1315199.46009;376552.25785;193378.79436;144661.71991;167905.57677;-8741.55805
70;1345488.12829;387824.59789;197706.80268;148093.49713;172602.97149;-8538.61824
71;1375776.79648;399204.13846;202034.81100;151525.27434;177345.03867;-8335.67842
72;1406065.46467;410684.90408;206362.81932;154957.05156;182129.28821;-8132.73860
73;1436354.13286;422260.52623;210690.82764;158388.82877;186953.06625;-7929.79879
74;1466642.80106;433924.23980;215018.83596;161820.60599;191813.55363;-7726.85897
75;1496931.46925;445668.88068;219346.84428;165252.38320;196707.76493;-7523.91915
76;1527220.13744;457486.88486;223674.85260;168684.16042;201632.54809;-7320.97934
77;1557508.80563;469370.28905;228002.86092;172115.93763;206584.58465;-7118.03952
78;1587797.47382;481310.73296;232330.86924;175547.71484;211560.39074;-6915.09971
79;1618086.14202;493299.46340;236658.87756;178979.49206;216556.31871;-6712.15989
80;1648374.81021;505327.34021;240986.88588;182411.26927;221568.55972;-6509.22007
81;1678663.47840;517384.84437;245314.89420;185843.04649;226593.14699;-6306.28026
82;1708952.14659;529462.08811;249642.90252;189274.82370;231601.58168;-6103.34044
83;1739240.81478;541548.82737;253970.91084;192706.60092;236610.01637;-5900.40062
84;1769529.48298;553634.47666;258298.91916;196138.37813;241618.45106;-5697.46081
85;1799818.15117;565708.12629;262626.92748;199570.15535;246626.88575;-5494.52099
86;1830106.81936;577758.56225;266954.93580;203001.93256;251635.32044;-5291.58117
