Year;Agriculture;Land Usage;Waste;Buildings;Industry;Transport;Manufacture;Eletricity and Heat;Fugitive;Other Fuels;Bunker Fuels
2016;699.38291;-707.50924;179.68254;561.82790;1075.58180;850.56990;3011.92750;4616.43800;479.77150;208.90130;53.68550
2016;698.71310;-647.38540;185.64600;567.83260;1106.88400;868.04300;2874.15480;4721.34930;444.09920;208.86400;57.60020
2017;684.71597;-647.64169;191.60945;574.10350;1128.58621;901.29690;2709.47870;5060.65690;453.49880;200.21570;62.10920
2018;674.22459;-647.35159;197.57291;534.90150;1150.08841;976.43950;2802.77360;5408.04670;478.12400;177.98210;69.43580
2019;627.50487;-647.27929;203.53637;499.55230;1213.39062;970.37900;2806.36280;5618.73880;496.91020;164.50000;69.80470
2020;632.54812;-647.24490;209.49983;493.57750;1252.49282;926.87770;2863.83160;5714.32420;509.92650;163.83120;55.02330
2021;632.54812;-647.24490;209.49983;493.57750;1252.49282;926.87770;2863.83160;5714.32420;509.92650;163.83120;55.02330
2021;638.23086;0.00000;206.61128;501.65019;1232.29332;932.50197;2850.48365;5630.13687;503.04872;167.34410;58.01255
2022;638.23086;0.00000;206.61128;501.65019;1232.29332;932.50197;2850.48365;5630.13687;503.04872;167.34410;58.01255
2023;638.23086;0.00000;206.61128;501.65019;1232.29332;932.50197;2850.48365;5630.13687;503.04872;167.34410;58.01255
2024;638.23086;0.00000;206.61128;501.65019;1232.29332;932.50197;2850.48365;5630.13687;503.04872;167.34410;58.01255
2025;638.23086;0.00000;206.61128;501.65019;1232.29332;932.50197;2850.48365;5630.13687;503.04872;167.34410;58.01255
2026;638.23086;0.00000;206.61128;501.65019;1217.73354;932.50197;2816.80465;5563.61576;503.04872;167.34410;58.01255
2027;638.23086;0.00000;206.61128;501.65019;1209.64968;932.50197;2798.10545;5526.68200;503.04872;167.34410;58.01255
2028;638.23086;0.00000;206.61128;501.65019;1201.12386;932.50197;2778.38390;5487.72896;503.04872;167.34410;58.01255
2029;638.23086;0.00000;206.61128;501.65019;1192.13462;932.50197;2757.59042;5446.65869;503.04872;167.34410;58.01255
2030;638.23086;0.00000;206.61128;501.65019;1182.65984;932.50197;2735.67379;5403.37003;503.04872;167.34410;58.01255
2031;638.23086;0.00000;206.61128;501.65019;1172.67669;932.50197;2712.58122;5357.75871;503.04872;167.34410;58.01255
2032;638.23086;0.00000;206.61128;501.65019;1162.16168;932.50197;2688.25841;5309.71747;503.04872;167.34410;58.01255
2033;638.23086;0.00000;206.61128;501.65019;1151.09075;932.50197;2662.64964;5259.13627;503.04872;167.34410;58.01255
2034;638.23086;0.00000;206.61128;501.65019;1139.43923;932.50197;2635.69788;5205.90247;503.04872;167.34410;58.01255
2035;638.23086;0.00000;206.61128;501.65019;1127.18196;932.50197;2607.34494;5149.90110;503.04872;167.34410;58.01255
2036;638.23086;0.00000;206.61128;501.65019;1114.29334;932.50197;2577.53159;5091.01523;503.04872;167.34410;58.01255
2037;638.23086;0.00000;206.61128;501.65019;1100.74744;932.50197;2546.19783;5029.12631;503.04872;167.34410;58.01255
2038;638.23086;0.00000;206.61128;501.65019;1086.51804;932.50197;2513.28305;4964.11463;503.04872;167.34410;58.01255
2039;638.23086;0.00000;206.61128;501.65019;1071.57882;932.50197;2478.72634;4895.85989;503.04872;167.34410;58.01255
2040;638.23086;0.00000;206.61128;501.65019;1055.90344;932.50197;2442.46678;4824.24177;503.04872;167.34410;58.01255
2041;638.23086;0.00000;206.61128;501.65019;1039.46572;932.50197;2404.44381;4749.14065;503.04872;167.34410;58.01255
2042;638.23086;0.00000;206.61128;501.65019;1022.23981;932.50197;2364.59764;4670.43842;503.04872;167.34410;58.01255
2043;638.23086;0.00000;206.61128;501.65019;1004.20038;932.50197;2322.86967;4588.01936;503.04872;167.34410;58.01255
2044;638.23086;0.00000;206.61128;501.65019;985.32285;932.50197;2279.20305;4501.77117;503.04872;167.34410;58.01255
2045;638.23086;0.00000;206.61128;501.65019;965.58365;932.50197;2233.54323;4411.58612;503.04872;167.34410;58.01255
2046;638.23086;0.00000;206.61128;501.65019;944.96044;932.50197;2185.83860;4317.36225;503.04872;167.34410;58.01255
2047;638.23086;0.00000;206.61128;501.65019;923.43252;932.50197;2136.04120;4219.00484;503.04872;167.34410;58.01255
2048;638.23086;0.00000;206.61128;501.65019;900.98104;932.50197;2084.10748;4116.42788;503.04872;167.34410;58.01255
2049;638.23086;0.00000;206.61128;501.65019;922.52940;887.13845;2030.14153;4009.83696;503.04872;167.34410;58.01255
2050;638.23086;0.00000;206.61128;501.65019;874.69803;909.82021;1974.09674;3899.14001;503.04872;167.34410;58.01255
2051;638.23086;0.00000;206.61128;501.65019;898.61371;859.50558;1915.91592;3784.22408;503.04872;167.34410;58.01255
2052;638.23086;0.00000;206.61128;501.65019;845.59753;884.66290;1855.65067;3665.19109;503.04872;167.34410;58.01255
2053;638.23086;0.00000;206.61128;501.65019;872.10562;828.93303;1793.25988;3541.95983;503.04872;167.34410;58.01255
2054;638.23086;0.00000;206.61128;501.65019;813.42552;856.79796;1728.82455;3414.69029;503.04872;167.34410;58.01255
2055;638.23086;0.00000;206.61128;501.65019;842.76557;795.15965;1662.32456;3283.34275;503.04872;167.34410;58.01255
2056;638.23086;0.00000;206.61128;501.65019;777.91305;825.97881;1593.87648;3148.14743;503.04872;167.34410;58.01255
2057;638.23086;0.00000;206.61128;501.65019;810.33931;757.90893;1523.48658;3009.11672;503.04872;167.34410;58.01255
2058;638.23086;0.00000;206.61128;501.65019;738.77495;791.94387;1451.31359;2866.56414;503.04872;167.34410;58.01255
2059;638.23086;0.00000;206.61128;501.65019;774.55713;716.88683;1377.39581;2720.56532;503.04872;167.34410;58.01255
2060;638.23086;0.00000;206.61128;501.65019;695.70652;754.41535;1301.94095;2571.53055;503.04872;167.34410;58.01255
2061;638.23086;0.00000;206.61128;501.65019;735.13182;671.77684;1225.02501;2419.60991;503.04872;167.34410;58.01255
2062;638.23086;0.00000;206.61128;501.65019;648.37630;713.09610;1146.91146;2265.32382;503.04872;167.34410;58.01255
2063;638.23086;0.00000;206.61128;501.65019;691.75406;622.22965;1067.71937;2108.90745;503.04872;167.34410;58.01255
2064;638.23086;0.00000;206.61128;501.65019;596.41129;667.66287;987.77444;1951.00411;503.04872;167.34410;58.01255
2065;638.23086;0.00000;206.61128;501.65019;644.08268;567.84217;907.24370;1791.94371;503.04872;167.34410;58.01255
2066;638.23086;0.00000;206.61128;501.65019;539.36746;617.75252;826.52115;1632.50444;503.04872;167.34410;58.01255
2067;525.65539;0.00000;206.61128;501.65019;591.72507;617.75252;746.81412;1475.07099;503.04872;167.34410;58.01255
2068;581.94312;0.00000;206.61128;501.65019;591.72507;498.71106;667.46180;1318.33813;503.04872;167.34410;58.01255
2069;581.94312;0.00000;206.61128;501.65019;466.45192;558.23179;588.95064;1163.26670;503.04872;167.34410;58.01255
2070;446.79768;0.00000;206.61128;501.65019;529.08850;558.23179;512.89764;1013.05050;503.04872;167.34410;58.01255
2071;514.37040;0.00000;206.61128;501.65019;529.08850;414.64199;438.58570;866.27319;503.04872;167.34410;58.01255
2072;514.37040;0.00000;206.61128;501.65019;377.03189;486.43689;366.65487;724.19890;503.04872;167.34410;58.01255
2073;354.63115;0.00000;206.61128;501.65019;453.06019;486.43689;440.59065;599.97975;346.82545;167.34410;58.01255
2074;434.50078;0.00000;206.61128;333.37383;453.06019;323.26376;440.59065;488.51825;424.93708;167.34410;58.01255
2075;434.50078;0.00000;206.61128;417.51201;292.70697;404.85033;284.65082;395.27143;424.93708;167.34410;58.01255
2076;256.87899;0.00000;206.61128;417.51201;372.88358;404.85033;362.62074;297.69645;251.22489;167.34410;58.01255
2077;345.68989;0.00000;206.61128;232.63789;372.88358;225.58280;362.62074;223.22520;338.08099;167.34410;58.01255
2078;178.32123;0.00000;206.61128;325.07495;192.34887;315.21656;187.05487;311.92219;338.08099;167.34410;58.01255
2079;262.00556;0.00000;206.61128;173.08074;282.61622;167.83181;274.83780;311.92219;180.00559;167.34410;58.01255
2080;262.00556;0.00000;206.61128;249.07784;174.20785;241.52418;169.41314;192.27237;259.04329;167.34410;58.01255
2081;136.59226;0.00000;206.61128;249.07784;228.41204;241.52418;222.12547;131.42674;135.04793;167.34410;58.01255
2082;199.29891;0.00000;206.61128;117.44090;107.69691;113.87933;222.12547;191.76201;197.04561;167.34410;58.01255
2083;84.95977;0.00000;88.07699;183.25937;168.05447;177.70176;94.69058;191.76201;197.04561;167.34410;58.01255
2084;142.12934;0.00000;147.34413;83.88166;168.05447;177.70176;158.40803;87.77349;90.19190;167.34410;58.01255
2085;142.12934;0.00000;147.34413;133.57051;100.93275;106.72686;158.40803;139.76775;143.61876;100.50610;58.01255
2086;142.12934;0.00000;72.01073;133.57051;134.49361;142.21431;77.41792;139.76775;70.19004;133.92510;58.01255
2087;62.31148;0.00000;109.67743;133.57051;134.49361;62.34873;117.91298;61.27613;106.90440;133.92510;58.01255
2088;102.22041;0.00000;109.67743;57.73974;58.13877;102.28152;117.91298;100.52194;106.90440;57.89302;58.01255
2089;102.22041;0.00000;44.35971;95.65513;96.31619;102.28152;47.69062;100.52194;43.23814;95.90906;58.01255
2090;60.06438;0.00000;77.01857;95.65513;96.31619;60.10029;82.80180;59.06636;75.07127;95.90906;58.01255
2091;81.14240;0.00000;77.01857;48.56217;48.89778;81.19090;82.80180;79.79415;75.07127;48.69108;58.01255
2092;32.28438;0.00000;77.01857;72.10865;72.60698;32.30368;32.94461;79.79415;75.07127;72.30007;58.01255
