Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240494.24164;415.44798;40557617.22509;1.12809
2022;3260487.40947;418.01121;40749539.06026;1.16369
2023;3282176.05100;420.79180;40946866.34231;1.20208
2024;3303704.51809;423.55186;41150339.86140;1.23993
2025;3325065.05695;426.29039;41357259.87919;1.27724
2026;3346253.27178;429.00683;41566462.24018;1.31402
2027;3367262.37256;431.70030;41787880.58824;1.35025
2028;3388085.21634;434.36990;42012348.01075;1.38593
2029;3408715.44071;437.01480;42242900.93430;1.42107
2030;3429145.99704;439.63410;42479195.86882;1.45566
2031;3449370.24971;442.22696;42717555.71675;1.48970
2032;3469380.21999;444.79234;42968246.43676;1.52317
2033;3489167.57570;447.32918;43221520.55470;1.55609
2034;3508724.53116;449.83648;43482170.42705;1.58843
2035;3528042.57100;452.31315;43748121.26409;1.62020
2036;3547113.80344;454.75818;44015927.82042;1.65140
2037;3565928.38390;457.17031;44299111.84979;1.68201
2038;3584476.14672;459.54822;44584278.02835;1.71202
2039;3602747.76111;461.89074;44877954.18841;1.74144
2040;3620733.52225;464.19661;45174024.71085;1.77025
2041;3638423.94337;466.46461;45475438.31009;1.79845
2042;3655806.22306;468.69311;45797501.15535;1.82602
2043;3672867.17270;470.88041;46125407.31109;1.85295
2044;3689595.56666;473.02507;46460276.30690;1.87923
2045;3705980.63858;475.12572;46796428.13243;1.90486
2046;3722010.99476;477.18090;47141765.81045;1.92982
2047;3737672.56591;479.18879;47502585.76951;1.95410
2048;3752951.42467;481.14762;47870565.12087;1.97769
2049;3767835.05284;483.05578;48243940.00533;2.00058
2050;3782311.08865;484.91168;48622236.52390;2.02275
2051;3796367.67978;486.71381;49001709.88488;2.04420
2052;3809989.93811;488.46025;49403598.25126;2.06490
2053;3823161.73089;490.14894;49813487.73192;2.08485
2054;3835870.33971;491.77825;50224667.26228;2.10404
2055;3848103.70437;493.34663;50639779.09930;2.12244
2056;3859848.11498;494.85232;51066147.12866;2.14005
2057;3871086.45475;496.29314;51517869.77763;2.15686
2058;3881802.19272;497.66695;51978176.97107;2.17283
2059;3891984.33582;498.97235;52431681.94948;2.18797
2060;3901398.55803;500.17930;52890627.49298;2.20193
2061;3910138.14360;501.29976;53359286.12092;2.21485
2062;3918151.61926;502.32713;53852155.81350;2.22668
2063;3925438.16894;503.26130;54351743.24124;2.23741
2064;3931986.75074;504.10087;54844328.26880;2.24704
2065;3937788.65051;504.84470;55336134.29758;2.25555
2066;3942834.58576;505.49161;55831854.72871;2.26295
2067;3947110.17826;506.03977;56366167.69889;2.26921
2068;3950602.62638;506.48752;56904225.53631;2.27431
2069;3953307.69545;506.83432;57439358.15343;2.27826
2070;3955221.90936;507.07973;57984953.94976;2.28106
2071;3956345.35329;507.22376;58518204.73767;2.28270
2072;3956675.07429;507.26604;59093662.38064;2.28318
2073;3956208.10072;507.20617;59669945.40361;2.28250
2074;3954952.43992;507.04518;60237134.55310;2.28067
2075;3952917.18428;506.78425;60812995.14446;2.27770
2076;3950114.47401;506.42493;61376817.09293;2.27360
2077;3946622.24124;505.97721;61993744.46965;2.26850
2078;3942337.72538;505.42791;62603610.07082;2.26224
2079;3937275.61743;504.77893;63209575.85162;2.25483
2080;3931480.93180;504.03602;63813499.96130;2.24633
2081;3925080.82248;503.21549;64379731.23668;2.23694
2082;3918258.11422;502.34078;65033194.63315;2.22691
2083;3910793.57922;501.38379;65671630.41590;2.21592
2084;3902709.70350;500.34740;66302966.93699;2.20399
2085;3894062.75060;499.23881;66925937.68947;2.19120
2086;3884952.20392;498.07080;67481711.55346;2.17770
2087;3875538.79816;496.86395;68163837.30369;2.16372
2088;3865640.77352;495.59497;68822752.04750;2.14898
2089;3855273.28252;494.26581;69468251.43084;2.13350
2090;3844469.45168;492.88070;70113826.85683;2.11733
2091;3833283.02129;491.44654;70748950.55641;2.10054
2092;3821830.23594;489.97824;71454363.36724;2.08330
2093;3809991.67317;488.46047;72132491.48901;2.06542
2094;3797776.07810;486.89437;72814633.12631;2.04692
2095;3785205.10261;485.28271;73473130.58516;2.02782
2096;3772316.37501;483.63030;74118480.88846;2.00817
2097;3758994.48222;481.92237;74834967.92044;1.98779
2098;3745255.91420;480.16101;75518721.54869;1.96670
2099;3731123.31246;478.34914;76207907.07451;1.94492
2100;3716635.29394;476.49170;76863851.77085;1.92251
2101;3701848.57200;474.59597;77503278.72957;1.89955
