Metric Name;Metric Value
T15Year;2031
T15CO2;443.01593
T15ForestSize;42794517.76779
T20Year;2048
T20CO2;483.00829
T20ForestSize;48234605.63322
ForestSize2050;49009784.35434
CO2Concentration2050;486.74908
Temperature2050;2.04462
ForestSize2100;77553689.78360
CO2Concentration2100;474.46154
Temperature2100;1.89792
