Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240582.24319;415.45926;40613391.38216;1.12824
2022;3260650.19547;418.03208;40862726.38078;1.16398
2023;3282482.35988;420.83107;41119281.32749;1.20262
2024;3304197.21623;423.61503;41381784.55705;1.24080
2025;3325792.30874;426.38363;41650583.77480;1.27851
2026;3347265.44812;429.13660;41923554.79298;1.31577
2027;3368613.12443;431.87348;42210673.73799;1.35258
2028;3389831.65711;434.59380;42502816.66834;1.38893
2029;3410918.33575;437.29722;42803063.44418;1.42482
2030;3431869.96046;439.98333;43111114.44240;1.46027
2031;3452683.94828;442.65179;43423336.83401;1.49527
2032;3473356.58398;445.30213;43750041.21315;1.52982
2033;3493884.01647;447.93385;44081525.07007;1.56393
2034;3514263.16518;450.54656;44422626.01338;1.59759
2035;3534490.44995;453.13980;44771314.74856;1.63080
2036;3554563.18425;455.71323;45123982.86680;1.66358
2037;3574476.93483;458.26627;45494616.66665;1.69591
2038;3594227.15765;460.79835;45869656.90974;1.72779
2039;3613810.42643;463.30903;46255677.37436;1.75924
2040;3633223.19148;465.79785;46646608.34907;1.79024
2041;3652462.45384;468.26442;47044952.93266;1.82079
2042;3671522.68622;470.70804;47463309.62295;1.85091
2043;3690398.15046;473.12797;47890117.58806;1.88058
2044;3709084.77432;475.52369;48326630.46467;1.90980
2045;3727579.12811;477.89476;48767471.41929;1.93857
2046;3745877.51490;480.24071;49219429.98474;1.96690
2047;3763973.88807;482.56075;49689757.98963;1.99478
2048;3781862.34316;484.85415;50170148.39123;2.02221
2049;3799538.60427;487.12033;50658873.20579;2.04918
2050;3816998.81077;489.35882;51154985.96565;2.07570
2051;3834239.73697;491.56920;51655443.83670;2.10176
2052;3851255.09427;493.75065;52181767.47391;2.12737
2053;3868025.75729;495.90074;52719253.83581;2.15250
2054;3884553.22522;498.01964;53261182.61400;2.17716
2055;3900834.17844;500.10695;53809379.38110;2.20135
2056;3916863.73018;502.16202;54371561.03112;2.22506
2057;3932634.15262;504.18387;54957340.58234;2.24830
2058;3948138.07245;506.17155;55555118.63577;2.27105
2059;3963372.42243;508.12467;56150630.37437;2.29331
2060;3978334.53341;510.04289;56756045.78164;2.31510
2061;3993019.15654;511.92553;57375207.13335;2.33640
2062;4007417.98065;513.77154;58023330.18067;2.35721
2063;4021523.20541;515.57990;58682679.01661;2.37752
2064;4035332.42649;517.35031;59338922.77500;2.39734
2065;4048844.61747;519.08264;59998851.21814;2.41666
2066;4062056.96630;520.77653;60667345.02227;2.43549
2067;4074960.21558;522.43080;61379609.20090;2.45382
2068;4087545.33347;524.04427;62100140.14727;2.47165
2069;4099810.60511;525.61674;62821334.63755;2.48896
2070;4111753.47124;527.14788;63557235.92474;2.50577
2071;4123373.14664;528.63758;64284423.04215;2.52208
2072;4134663.47772;530.08506;65060433.44289;2.53788
2073;4145616.48686;531.48929;65840321.79036;2.55317
2074;4156233.36376;532.85043;66615179.56416;2.56795
2075;4166514.10420;534.16847;67402884.27326;2.58222
2076;4176460.04581;535.44360;68179142.38018;2.59600
2077;4186072.89151;536.67601;69016880.91017;2.60928
2078;4195332.43452;537.86313;69851093.77084;2.62205
2079;4204246.06373;539.00591;70685596.41582;2.63431
2080;4212816.08644;540.10463;71522435.66640;2.64607
2081;4221062.36135;541.16184;72319327.32919;2.65737
2082;4228996.88835;542.17909;73214399.83202;2.66821
2083;4236582.66067;543.15162;74097769.00109;2.67856
2084;4243775.25948;544.07375;74977091.65892;2.68836
2085;4250607.11746;544.94963;75850657.31596;2.69765
2086;4257103.32065;545.78248;76660968.86295;2.70647
2087;4263278.39846;546.57415;77605954.60800;2.71484
2088;4269087.54908;547.31892;78530169.27642;2.72271
2089;4274538.39906;548.01774;79443346.87673;2.73007
2090;4279640.37944;548.67184;80349736.99419;2.73696
2091;4284405.62469;549.28277;81252639.39451;2.74339
2092;4288843.02619;549.85167;82234952.89452;2.74936
2093;4292924.17737;550.37489;83190901.90766;2.75486
2094;4296654.14702;550.85310;84150575.85422;2.75987
2095;4300040.54316;551.28725;85084007.12295;2.76442
2096;4303095.74767;551.67894;86007335.31293;2.76852
2097;4305823.51064;552.02866;87011695.18208;2.77218
2098;4308203.21776;552.33375;87980619.88365;2.77537
2099;4310241.14548;552.59502;88952210.70903;2.77810
2100;4311945.55410;552.81353;89885884.29578;2.78038
2101;4313329.13291;552.99091;90804770.65775;2.78223
