Metric Name;Metric Value
T15Year;2031
T15CO2;443.01721
T15ForestSize;41502280.25938
T20Year;2050
T20CO2;483.01480
T20ForestSize;44494769.27306
ForestSize2050;44615905.30363
CO2Concentration2050;484.00074
Temperature2050;2.01179
ForestSize2100;58796395.28440
CO2Concentration2100;439.64770
Temperature2100;1.45888
