Metric Name;Metric Value
T15Year;2031
T15CO2;443.01659
T15ForestSize;39927025.76255
T20Year;2049
T20CO2;483.01062
T20ForestSize;39260199.16809
ForestSize2050;39207643.57797
CO2Concentration2050;485.44317
Temperature2050;2.02905
ForestSize2100;37659690.96168
CO2Concentration2100;455.46542
Temperature2100;1.66229
