Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240424.08468;415.43899;40329885.12396;1.12796
2022;3260416.79978;418.00215;40289843.98736;1.16356
2023;3282086.37059;420.78030;40250157.32783;1.20192
2024;3303603.61033;423.53892;40209810.19591;1.23975
2025;3324960.68255;426.27701;40169693.91880;1.27706
2026;3346149.70721;428.99355;40126708.21400;1.31384
2027;3367161.33327;431.68735;40090228.51995;1.35007
2028;3387985.67708;434.35714;40051546.03830;1.38576
2029;3408613.34838;437.00171;40013581.69325;1.42090
2030;3429034.07684;439.61975;39975875.33976;1.45547
2031;3449236.84535;442.20985;39938088.35158;1.48947
2032;3469210.29682;444.77055;39902969.02133;1.52289
2033;3488942.91239;447.30037;39864463.38912;1.55571
2034;3508422.86661;449.79780;39827240.80055;1.58793
2035;3527637.19940;452.26118;39790169.68238;1.61954
2036;3546572.57446;454.68879;39753253.06092;1.65051
2037;3565214.58358;457.07879;39719509.88484;1.68085
2038;3583549.01956;459.42936;39681158.04525;1.71052
2039;3601560.31891;461.73850;39644279.28910;1.73953
2040;3619233.07858;464.00424;39607400.53295;1.76785
2041;3636551.04036;466.22449;39570521.77680;1.79546
2042;3653497.18316;468.39707;39533643.02065;1.82235
2043;3670054.12784;470.51976;39496764.26450;1.84850
2044;3686203.83017;472.59023;39459885.50835;1.87390
2045;3701927.67164;474.60611;39423006.75220;1.89851
2046;3717206.33642;476.56491;39387111.24618;1.92233
2047;3732019.88945;478.46409;39351361.36503;1.94533
2048;3746348.11884;480.30104;39315611.48388;1.96748
2049;3760170.35106;482.07312;39279861.60273;1.98877
2050;3773465.49300;483.77763;39244111.72158;2.00918
2051;3786212.08555;485.41181;39208361.84043;2.02867
2052;3798388.36636;486.97287;39172611.95928;2.04723
2053;3809972.34251;488.45799;39136862.07813;2.06483
2054;3820941.87371;489.86434;39101112.19697;2.08145
2055;3831274.62607;491.18905;39066286.31582;2.09705
2056;3840948.27168;492.42927;39031536.43467;2.11162
2057;3849940.84189;493.58216;38996786.55352;2.12513
2058;3858230.67222;494.64496;38962036.67237;2.13756
2059;3865796.48872;495.61493;38927909.43185;2.14887
2060;3872617.40279;496.48941;38894281.42570;2.15906
2061;3878673.54100;497.26584;38860653.41955;2.16808
2062;3883946.02469;497.94180;38827025.41340;2.17593
2063;3888417.12384;498.51502;38793435.93385;2.18257
2064;3892070.45768;498.98339;38759865.25895;2.18799
2065;3894891.23190;499.34503;38726294.89624;2.19217
2066;3896866.44972;499.59826;38692724.78384;2.19510
2067;3897985.13934;499.74168;38659154.67144;2.19676
2068;3898238.58428;499.77418;38625584.55904;2.19713
2069;3897620.55303;499.69494;38592014.44664;2.19622
2070;3896127.52361;499.50353;38558444.33424;2.19401
2071;3893758.89865;499.19986;38524874.22184;2.19050
2072;3890517.19801;498.78426;38491577.30508;2.18569
2073;3886407.92359;498.25743;38459563.27393;2.17960
2074;3881440.16604;497.62053;38427812.16278;2.17222
2075;3875626.69629;496.87522;38396218.13163;2.16358
2076;3868984.03953;496.02359;38364624.10048;2.15369
2077;3861635.00894;495.08141;38333164.96501;2.14273
2078;3853440.85673;494.03088;38302975.10477;2.13048
2079;3844484.25994;492.88260;38274586.96737;2.11707
2080;3834796.18526;491.64054;38246198.82997;2.10253
2081;3824546.43488;490.32647;38217810.69257;2.08710
2082;3814005.47073;488.97506;38189422.55517;2.07120
2083;3802881.07256;487.54886;38161182.41777;2.05436
2084;3791198.57244;486.05110;38133294.28037;2.03664
2085;3779031.61912;484.49123;38105406.14297;2.01812
2086;3766500.10543;482.88463;38077518.00557;1.99898
2087;3753842.48015;481.26186;38049629.86817;1.97959
2088;3740829.03609;479.59347;38021741.73077;1.95958
2089;3727471.95572;477.88102;37993853.59337;1.93898
2090;3713813.62283;476.12995;37965965.45597;1.91783
2091;3699925.64617;474.34944;37938077.31857;1.89625
2092;3685983.04134;472.56193;37910189.18117;1.87450
2093;3671829.66453;470.74739;37882301.04377;1.85235
2094;3657471.94302;468.90666;37854412.90637;1.82978
2095;3642935.01015;467.04295;37826524.76897;1.80684
2096;3628262.18863;465.16182;37798640.87867;1.78360
2097;3613569.49927;463.27814;37770757.12877;1.76023
2098;3598756.56633;461.37905;37742937.84887;1.73658
2099;3583826.86244;459.46498;37715821.59897;1.71264
2100;3568795.42648;457.53788;37688705.34907;1.68843
2101;3553688.63868;455.60111;37661589.09917;1.66400
