Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-415491.25000;59936.24842;-47104.64331;-30849.73535;-38506.55889;-92707.20000
33;-428189.00000;65822.17697;-45568.53792;-29239.85730;-37281.82078;-95604.30000
34;-440886.75000;71844.28365;-44032.43253;-27629.97924;-36057.08266;-98501.40000
35;-453584.50000;78004.47906;-42496.32714;-26020.10118;-34832.34455;-101398.50000
36;-466282.25000;84304.62310;-40960.22174;-24410.22313;-33607.60644;-104295.60000
37;-478980.00000;90746.51886;-39424.11635;-22800.34507;-32382.86832;-107192.70000
38;-491677.75000;97331.90624;-37888.01096;-21190.46702;-31158.13021;-110089.80000
39;-504375.50000;104062.45529;-36351.90557;-19580.58896;-29933.39209;-112986.90000
40;-517073.25000;110939.75914;-34815.80018;-17970.71091;-28708.65398;-115884.00000
41;-529771.00000;117965.32674;-33279.69478;-16360.83285;-27483.91587;-118781.10000
42;-542468.75000;125140.57522;-31743.58939;-14750.95480;-26259.17775;-114727.97510
43;-555166.50000;132466.82193;-30207.48400;-13141.07674;-25034.43964;-114149.96266
44;-567864.25000;139945.27617;-28671.37861;-11531.19869;-23809.70152;-113571.95021
45;-580562.00000;147577.03063;-27135.27321;-9921.32063;-22584.96341;-112993.93776
46;-593259.75000;155363.05252;-25599.16782;-8311.44258;-21360.22530;-112415.92531
47;-605957.50000;163304.17432;-24063.06243;-6701.56452;-20135.48718;-111837.91287
48;-618655.25000;171401.08436;-22526.95704;-5091.68647;-18910.74907;-111259.90042
49;-631353.00000;179654.31698;-20990.85164;-3481.80841;-17686.01096;-110681.88797
50;-644050.75000;188064.24253;-19454.74625;-1871.93036;-16461.27284;-110103.87552
51;-656748.50000;196631.05703;-17918.64086;-262.05230;-15236.53473;-109525.86308
52;-669446.25000;205354.77161;-16382.53547;1347.82575;-14011.79661;-108947.85063
53;-682144.00000;214235.20175;-14846.43008;2957.70381;-12787.05850;-108369.83818
54;-694841.75000;223271.95627;-13310.32468;4567.58186;-11562.32039;-107791.82573
55;-707539.50000;232464.42620;-11774.21929;6177.45992;-10337.58227;-107213.81329
56;-720237.25000;241811.77345;-10238.11390;7787.33797;-9112.84416;-106635.80084
57;-732935.00000;251312.91943;-8702.00851;9397.21603;-7888.10605;-106057.78839
58;-745632.75000;260966.53356;-7165.90311;11007.09408;-6663.36793;-105479.77594
59;-758330.50000;270771.02172;-5629.79772;12616.97214;-5438.62982;-104901.76350
60;-771028.25000;280724.51483;-4093.69233;14226.85020;-4213.89170;-104323.75105
61;-783726.00000;290824.85734;-2557.58694;15836.72825;-2989.15359;-103745.73860
62;-796423.75000;301069.59597;-1021.48154;17446.60631;-1764.41548;-103167.72615
63;-809121.50000;311455.96857;514.62385;19056.48436;-539.67736;-102589.71371
64;-821819.25000;321980.89328;2050.72924;20666.36242;685.06075;-102011.70126
65;-834517.00000;332640.95793;3586.83463;22276.24047;1909.79886;-101433.68881
66;-847214.75000;343432.40991;5122.94002;23886.11853;3134.53698;-100855.67636
67;-859912.50000;354351.14648;6659.04542;25495.99658;4359.27509;-100277.66391
68;-872610.25000;365392.70569;8195.15081;27105.87464;5584.01321;-99699.65147
69;-885308.00000;376552.25785;9731.25620;28715.75269;6808.75132;-99121.63902
70;-898005.75000;387824.59789;11267.36159;30325.63075;8033.48943;-98543.62657
71;-910703.50000;399204.13846;12803.46699;31935.50880;9258.22755;-97965.61412
72;-923401.25000;410684.90408;14339.57238;33545.38686;10482.96566;-97387.60168
73;-936099.00000;422260.52623;15875.67777;35155.26491;11707.70377;-96809.58923
74;-948796.75000;433924.23980;17411.78316;36765.14297;12932.44189;-96231.57678
75;-961494.50000;445668.88068;18947.88856;38375.02102;14157.18000;-95653.56433
76;-974192.25000;457486.88486;20483.99395;39984.89908;15381.91812;-95075.55189
77;-986890.00000;469370.28905;22020.09934;41594.77713;16606.65623;-94497.53944
78;-999587.75000;481310.73296;23556.20473;43204.65519;17831.39434;-93919.52699
79;-1012285.50000;493299.46340;25092.31012;44814.53324;19056.13246;-93341.51454
80;-1024983.25000;505231.54943;26628.41552;46424.41130;20280.87057;-92763.50210
81;-1037681.00000;517163.63547;28164.52091;48034.28935;21505.60868;-92185.48965
82;-1050378.75000;529095.72151;29700.62630;49644.16741;22730.34680;-91607.47720
83;-1063076.50000;541027.80755;31236.73169;51254.04547;23955.08491;-91029.46475
84;-1075774.25000;552959.89358;32772.83709;52863.92352;25179.82303;-90451.45231
85;-1088472.00000;564891.97962;34308.94248;54473.80158;26404.56114;-89873.43986
86;-1101169.75000;576824.06566;35845.04787;56083.67963;27629.29925;-89295.42741
