Metric Name;Metric Value
T15Year;2031
T15CO2;443.01659
T15ForestSize;41633683.48898
T20Year;2049
T20CO2;483.01286
T20ForestSize;45070259.24645
ForestSize2050;45294264.48105
CO2Concentration2050;484.61656
Temperature2050;2.01916
ForestSize2100;62062568.78811
CO2Concentration2100;450.67624
Temperature2100;1.60145
