Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240428.45805;415.43955;40423361.35251;1.12797
2022;3260395.48190;417.99942;40479081.13471;1.16353
2023;3282027.08382;420.77270;40537793.24240;1.20181
2024;3303487.54806;423.52404;40598392.01165;1.23955
2025;3324769.10777;426.25245;40661131.96150;1.27672
2026;3345863.95274;428.95692;40723794.51767;1.31334
2027;3366762.61507;431.63623;40796260.26776;1.34938
2028;3387455.13911;434.28912;40869308.63259;1.38485
2029;3407932.18250;436.91438;40945921.79477;1.41974
2030;3428183.39033;439.51069;41025494.90852;1.45403
2031;3448198.53314;442.07674;41106893.20618;1.48772
2032;3467959.53590;444.61020;41194294.51693;1.52079
2033;3487458.12117;447.11002;41280894.88409;1.55324
2034;3506682.63808;449.57470;41371416.92681;1.58505
2035;3525620.32929;452.00261;41464782.63157;1.61622
2036;3544258.90296;454.39217;41556117.45755;1.64673
2037;3562584.20939;456.74157;41658380.76268;1.67656
2038;3580581.51523;459.04891;41758889.99515;1.70572
2039;3598242.34866;461.31312;41881226.86906;1.73418
2040;3615537.01989;463.53039;41996298.41696;1.76192
2041;3632456.17558;465.69951;42111597.88130;1.78892
2042;3648991.06240;467.81937;42247273.13331;1.81519
2043;3665103.11016;469.88501;42379522.09118;1.84067
2044;3680783.07235;471.89527;42514830.36151;1.86536
2045;3696013.73712;473.84792;42647573.20322;1.88924
2046;3710777.04033;475.74065;42785568.23699;1.91229
2047;3725052.36087;477.57082;42933141.72098;1.93449
2048;3738819.13771;479.33579;43083178.58441;1.95582
2049;3752057.50101;481.03301;43235892.55171;1.97625
2050;3764747.70587;482.65996;43387965.49762;1.99577
2051;3776870.27130;484.21414;43539071.03408;2.01435
2052;3788401.52193;485.69250;43703397.76852;2.03197
2053;3799319.28915;487.09222;43870755.73881;2.04860
2054;3809602.65376;488.41060;44038205.96061;2.06422
2055;3819221.10605;489.64373;44202745.79158;2.07879
2056;3828158.62174;490.78957;44373149.50421;2.09229
2057;3836391.98967;491.84513;44554614.35171;2.10471
2058;3843898.74135;492.80753;44739090.34752;2.11600
2059;3850659.51590;493.67430;44918329.18172;2.12615
2060;3856650.03945;494.44231;45097864.66718;2.13512
2061;3861853.83514;495.10947;45282156.87891;2.14291
2062;3866250.40084;495.67313;45479158.54016;2.14948
2063;3869787.21879;496.12657;45677189.21842;2.15476
2064;3872467.02753;496.47013;45862656.83315;2.15876
2065;3874278.13190;496.70232;46046081.82352;2.16146
2066;3875207.48572;496.82147;46235548.53131;2.16284
2067;3875240.75133;496.82574;46442579.90915;2.16289
2068;3874366.68015;496.71368;46650030.15831;2.16159
2069;3872580.73304;496.48471;46848829.40217;2.15893
2070;3869880.25111;496.13849;47052405.56315;2.15490
2071;3866263.70905;495.67483;47257437.90306;2.14951
2072;3861731.24503;495.09375;47475568.85853;2.14274
2073;3856286.40575;494.39569;47693014.31513;2.13461
2074;3849940.56990;493.58212;47896962.94905;2.12511
2075;3842707.09768;492.65476;48118041.37493;2.11427
2076;3834599.53574;491.61533;48331608.05318;2.10209
2077;3825726.93025;490.47781;48559420.00935;2.08874
2078;3815958.89009;489.22550;48783797.49229;2.07401
2079;3805376.53911;487.86879;49004359.11456;2.05800
2080;3794010.73300;486.41163;49230153.88903;2.04077
2081;3781807.45063;484.84711;49445615.51508;2.02221
2082;3769076.69365;483.21496;49682435.74567;2.00278
2083;3755546.89252;481.48037;49910902.24551;1.98206
2084;3741251.88416;479.64768;50128283.25778;1.96010
2085;3726293.01690;477.72987;50351393.86240;1.93703
2086;3710822.43414;475.74647;50574504.46703;1.91307
2087;3695074.68616;473.72752;50813433.41653;1.88858
2088;3678794.32352;471.64030;51040915.67946;1.86315
2089;3662003.29454;469.48760;51254973.42896;1.83681
2090;3644758.10287;467.27668;51476627.81371;1.80964
2091;3627149.30733;465.01914;51698282.19846;1.78176
2092;3609374.53410;462.74032;51940231.82663;1.75348
2093;3591246.78613;460.41625;52165481.43390;1.72449
2094;3572777.20270;458.04836;52394007.24077;1.69481
2095;3553997.64976;455.64072;52622533.04763;1.66448
2096;3534963.31101;453.20042;52851063.10160;1.63357
2097;3515803.07387;450.74398;53090651.83512;1.60229
2098;3496396.93369;448.25602;53324711.29907;1.57044
2099;3476751.75411;445.73740;53558770.76302;1.53802
2100;3456888.14715;443.19079;53792830.22696;1.50505
2101;3436841.20300;440.62067;54026889.69091;1.47158
