Year;BRA;COD;AGO;TZA;MOZ;MMR
32;301679.65805;59936.24842;-143620.83485;-150080.00000;-74556.77000;-92707.20000
33;318009.06345;65822.17697;-141744.88683;-154770.00000;-76875.08000;-95604.30000
34;334338.46884;71844.28365;-139868.93881;-159460.00000;-79193.39000;-98501.40000
35;350667.87424;78004.47906;-137992.99079;-164150.00000;-81511.70000;-101398.50000
36;366997.27963;84304.62310;-136117.04276;-168840.00000;-83830.01000;-104295.60000
37;383326.68502;90746.51886;-134241.09474;-173530.00000;-86148.32000;-107192.70000
38;399656.09042;97331.90624;-132365.14672;-178220.00000;-88466.63000;-110089.80000
39;415985.49581;104062.45529;-130489.19870;-182910.00000;-90784.94000;-112986.90000
40;432314.90121;110939.75914;-128613.25068;-187600.00000;-93103.25000;-115884.00000
41;448644.30660;117965.32674;-126737.30265;-192290.00000;-95421.56000;-118781.10000
42;464973.71200;125140.57522;-124861.35463;-196980.00000;-97739.87000;-121678.20000
43;481303.11739;132466.82193;-122985.40661;-201670.00000;-100058.18000;-124575.30000
44;497632.52279;139945.27617;-121109.45859;-206360.00000;-102376.49000;-127472.40000
45;513961.92818;147577.03063;-119233.51056;-211050.00000;-104694.80000;-130369.50000
46;530291.33357;155363.05252;-117357.56254;-215740.00000;-107013.11000;-133266.60000
47;546620.73897;163304.17432;-115481.61452;-220430.00000;-109331.42000;-136163.70000
48;562950.14436;171401.08436;-113605.66650;-225120.00000;-111649.73000;-139060.80000
49;579279.54976;179654.31698;-111729.71847;-229810.00000;-113968.04000;-141957.90000
50;595608.95515;188064.24253;-109853.77045;-234500.00000;-116286.35000;-144855.00000
51;611938.36055;196631.05703;-107977.82243;-239190.00000;-118604.66000;-147752.10000
52;628267.76594;205354.77161;-106101.87441;-243880.00000;-120922.97000;-150649.20000
53;644597.17134;214235.20175;-104225.92639;-248570.00000;-123241.28000;-153546.30000
54;660926.57673;223271.95627;-102349.97836;-253260.00000;-125559.59000;-156443.40000
55;677255.98213;232464.42620;-100474.03034;-257950.00000;-127877.90000;-159340.50000
56;693585.38752;241811.77345;-98598.08232;-262640.00000;-130196.21000;-162237.60000
57;709914.79291;251312.91943;-96722.13430;-267330.00000;-132514.52000;-165134.70000
58;726244.19831;260659.41733;-94846.18627;-272020.00000;-134832.83000;-168031.80000
59;742573.60370;270005.91523;-92970.23825;-276710.00000;-137151.14000;-170928.90000
60;758903.00910;279352.41313;-91094.29023;-281400.00000;-139469.45000;-173826.00000
61;775232.41449;288698.91104;-89218.34221;-286090.00000;-141787.76000;-176723.10000
62;791561.81989;298045.40894;-87342.39419;-290780.00000;-144106.07000;-179620.20000
63;807891.22528;307391.90684;-85466.44616;-295470.00000;-146424.38000;-182517.30000
64;824220.63068;316738.40474;-83590.49814;-300160.00000;-148742.69000;-185414.40000
65;840550.03607;326084.90264;-81714.55012;-304850.00000;-151061.00000;-188311.50000
66;856879.44146;335431.40054;-79838.60210;-309540.00000;-153379.31000;-191208.60000
67;873208.84686;344777.89844;-77962.65407;-296629.75644;-155697.62000;-194105.70000
68;889538.25225;354124.39634;-76086.70605;-292519.63466;-158015.93000;-197002.80000
69;905867.65765;363470.89424;-74210.75803;-288409.51289;-160334.24000;-199899.90000
70;922197.06304;372817.39214;-72334.81001;-284299.39111;-162652.55000;-202797.00000
71;938526.46844;382163.89004;-70458.86198;-280189.26933;-164970.86000;-205694.10000
72;954855.87383;391510.38794;-68582.91396;-276079.14755;-167289.17000;-208591.20000
73;971185.27923;400856.88584;-66706.96594;-271969.02577;-169607.48000;-211488.30000
74;987514.68462;410203.38375;-64831.01792;-267858.90399;-171925.79000;-214385.40000
75;1003844.09001;419549.88165;-62955.06990;-263748.78222;-174244.10000;-217282.50000
76;1020173.49541;428896.37955;-61079.12187;-259638.66044;-176562.41000;-220179.60000
77;1036502.90080;438242.87745;-59203.17385;-255528.53866;-178880.72000;-223076.70000
78;1052832.30620;447589.37535;-57327.22583;-251418.41688;-181199.03000;-225973.80000
79;1069161.71159;456935.87325;-55451.27781;-247308.29510;-183517.34000;-228870.90000
80;1085491.11699;466282.37115;-53575.32978;-243198.17332;-185835.65000;-231768.00000
81;1101820.52238;475628.86905;-51699.38176;-239088.05154;-188153.96000;-234665.10000
82;1118149.92777;484975.36695;-49823.43374;-234977.92977;-190472.27000;-237562.20000
83;1134479.33317;494321.86485;-47947.48572;-230867.80799;-192790.58000;-240459.30000
84;1150808.73856;503668.36275;-46071.53769;-226757.68621;-195108.89000;-243356.40000
85;1167138.14396;513014.86065;-44195.58967;-222647.56443;-197427.20000;-246253.50000
86;1183467.54935;522361.35855;-42319.64165;-218537.44265;-199745.51000;-249150.60000
