Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240478.86839;415.44601;40485856.59807;1.12806
2022;3260479.17228;418.01015;40603656.45774;1.16368
2023;3282175.86457;420.79178;40725489.55857;1.20208
2024;3303718.94183;423.55371;40850179.08493;1.23996
2025;3325102.45671;426.29519;40978001.80527;1.27731
2026;3346320.52054;429.01545;41106761.68130;1.31413
2027;3367365.70704;431.71355;41246362.11174;1.35043
2028;3388230.19331;434.38849;41387605.59087;1.38618
2029;3408906.89141;437.03935;41533497.62308;1.42140
2030;3429387.97963;439.66513;41683663.48748;1.45607
2031;3449665.99995;442.26487;41834394.56975;1.49019
2032;3469732.09998;444.83745;41995925.05062;1.52376
2033;3489577.02087;447.38167;42158475.44382;1.55677
2034;3509191.99553;449.89641;42326805.88884;1.58920
2035;3528567.47087;452.38044;42498809.20593;1.62107
2036;3547694.45951;454.83262;42671007.62101;1.65235
2037;3566561.96213;457.25153;42856890.25759;1.68304
2038;3585158.59802;459.63572;43043029.09996;1.71313
2039;3603473.76009;461.98382;43235919.26983;1.74261
2040;3621496.40538;464.29441;43429412.46472;1.77147
2041;3639215.64673;466.56611;43626424.79212;1.79971
2042;3656593.77668;468.79407;43837688.64697;1.82727
2043;3673626.25967;470.97773;44062019.58909;1.85415
2044;3690299.01959;473.11526;44286158.42387;1.88034
2045;3706599.84123;475.20511;44509780.64630;1.90583
2046;3722514.91902;477.24550;44740736.78984;1.93061
2047;3738027.14647;479.23425;44988665.70629;1.95465
2048;3753120.03019;481.16923;45238563.99890;1.97795
2049;3767778.74984;483.04856;45493316.73359;2.00049
2050;3781988.27176;484.87029;45749636.33371;2.02226
2051;3795733.91058;486.63255;46007226.14887;2.04323
2052;3808998.46682;488.33314;46280415.56276;2.06340
2053;3821763.90824;489.96973;46558987.89703;2.08274
2054;3834014.27372;491.54029;46840031.53742;2.10124
2055;3845734.42332;493.04287;47121342.81493;2.11888
2056;3856908.19436;494.47541;47411342.74956;2.13564
2057;3867517.32420;495.83555;47715255.59406;2.15152
2058;3877544.20450;497.12105;48025056.46048;2.16648
2059;3886974.20848;498.33003;48332520.07910;2.18051
2060;3895793.47122;499.46070;48643713.20217;2.19361
2061;3903987.15095;500.51117;48961626.06172;2.20574
2062;3911538.83038;501.47934;49296712.82072;2.21691
2063;3918432.94589;502.36320;49638024.57303;2.22708
2064;3924659.04319;503.16142;49971006.26536;2.23625
2065;3930208.39083;503.87287;50306188.36524;2.24441
2066;3935071.66947;504.49637;50643844.27302;2.25155
2067;3939236.37628;505.03030;51011221.07551;2.25765
2068;3942691.14966;505.47322;51383262.03469;2.26272
2069;3945431.97244;505.82461;51750588.12127;2.26673
2070;3947455.94819;506.08410;52126760.80616;2.26969
2071;3948762.94682;506.25166;52493250.86726;2.27160
2072;3949351.14119;506.32707;52891792.85723;2.27246
2073;3949218.72476;506.31009;53293181.20242;2.27226
2074;3948373.24458;506.20170;53684720.68366;2.27103
2075;3946823.90278;506.00306;54083047.61812;2.26876
2076;3944583.11944;505.71578;54467086.35688;2.26549
2077;3941727.96041;505.34974;54895892.81943;2.26131
2078;3938159.17429;504.89220;55322447.27696;2.25609
2079;3933932.93268;504.35038;55747634.48892;2.24989
2080;3929070.87162;503.72703;56170571.15917;2.24276
2081;3923693.46099;503.03762;56552975.93300;2.23486
2082;3917969.99180;502.30385;57044371.40827;2.22645
2083;3911691.82908;501.49895;57510792.51003;2.21720
2084;3904880.98193;500.62577;57972483.49571;2.20715
2085;3897588.69989;499.69086;58427290.11801;2.19637
2086;3889837.79505;498.69715;58824781.59012;2.18490
2087;3881800.85650;497.66678;59319067.28626;2.17297
2088;3873311.94597;496.57845;59804704.63221;2.16035
2089;3864386.61489;495.43418;60278603.46878;2.14706
2090;3855062.94177;494.23884;60751925.08976;2.13313
2091;3845402.02263;493.00026;61212744.35948;2.11867
2092;3835424.39890;491.72108;61722070.06633;2.10370
2093;3825057.12570;490.39194;62216069.74120;2.08810
2094;3814316.23523;489.01490;62711263.61126;2.07190
2095;3803236.93540;487.59448;63188315.67461;2.05513
2096;3791854.27452;486.13516;63648744.21878;2.03786
2097;3780213.68643;484.64278;64155570.85648;2.02015
2098;3768243.09247;483.10809;64660347.15016;2.00187
2099;3755952.58215;481.53238;65161134.71208;1.98305
2100;3743370.06928;479.91924;65636694.69572;1.96372
2101;3730539.33840;478.27427;66092367.97436;1.94394
