Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-140965.52921;59936.24842;36318.96182;-103132.43357;-74556.77000;-92707.20000
33;-118212.39375;65822.17697;39069.89784;-102068.51824;-76875.08000;-95604.30000
34;-106945.48009;71844.28365;41820.83387;-101004.60292;-79193.39000;-98501.40000
35;-95678.56643;78004.47906;44571.76989;-99940.68759;-81511.70000;-101398.50000
36;-84411.65278;84304.62310;47322.70592;-98876.77227;-83830.01000;-104295.60000
37;-73144.73912;90746.51886;50073.64195;-97812.85694;-86148.32000;-107192.70000
38;-61877.82546;97331.90624;52824.57797;-96748.94162;-88466.63000;-110089.80000
39;-50610.91180;104062.45529;55575.51400;-95685.02630;-90784.94000;-112986.90000
40;-39343.99815;110939.75914;58326.45003;-94621.11097;-93103.25000;-115884.00000
41;-28077.08449;117965.32674;61077.38605;-93557.19565;-95421.56000;-118781.10000
42;-16810.17083;125140.57522;63828.32208;-92493.28032;-97739.87000;-121678.20000
43;-5543.25717;132466.82193;66579.25810;-91429.36500;-100058.18000;-124575.30000
44;5723.65648;139945.27617;69330.19413;-90365.44967;-102376.49000;-127472.40000
45;16990.57014;147577.03063;72081.13016;-89301.53435;-104694.80000;-130369.50000
46;28257.48380;155363.05252;74832.06618;-88237.61902;-107013.11000;-133266.60000
47;39524.39745;163304.17432;77583.00221;-87173.70370;-109331.42000;-136163.70000
48;50791.31111;171401.08436;80333.93823;-86109.78838;-111649.73000;-139060.80000
49;62058.22477;179654.31698;83084.87426;-85045.87305;-113968.04000;-141957.90000
50;73325.13843;188064.24253;85835.81029;-83981.95773;-116286.35000;-144855.00000
51;84592.05208;196631.05703;88586.74631;-82918.04240;-118604.66000;-147752.10000
52;95858.96574;205354.77161;91337.68234;-81854.12708;-120922.97000;-150649.20000
53;107125.87940;214235.20175;94088.61836;-80790.21175;-123241.28000;-153546.30000
54;118392.79306;223271.95627;96839.55439;-79726.29643;-125559.59000;-156443.40000
55;129659.70671;232464.42620;99590.49042;-78662.38110;-127877.90000;-159340.50000
56;140926.62037;241811.77345;102341.42644;-77598.46578;-130196.21000;-162237.60000
57;152193.53403;251312.91943;105092.36247;-76534.55046;-122959.34560;-165134.70000
58;163460.44769;260966.53356;107843.29849;-75470.63513;-120500.06840;-168031.80000
59;174727.36134;270771.02172;110594.23452;-74406.71981;-118040.79121;-170928.90000
60;185994.27500;280724.51483;113345.17055;-73342.80448;-115581.51401;-173826.00000
61;197261.18866;290824.85734;116096.10657;-72278.88916;-113122.23681;-176723.10000
62;208528.10232;301069.59597;118847.04260;-71214.97383;-110662.95961;-179620.20000
63;219795.01597;311455.96857;121597.97863;-70151.05851;-108203.68241;-182517.30000
64;231061.92963;321980.89328;124348.91465;-69087.14318;-105744.40521;-185414.40000
65;242328.84329;332640.95793;127099.85068;-68023.22786;-103285.12802;-188311.50000
66;253595.75695;343432.40991;129850.78670;-66959.31254;-100825.85082;-191208.60000
67;264862.67060;354351.14648;132601.72273;-65895.39721;-98366.57362;-181403.71003
68;276129.58426;365392.70569;135352.65876;-64831.48189;-95907.29642;-177949.81504
69;287396.49792;376552.25785;138103.59478;-63767.56656;-93448.01922;-174495.92006
70;298663.41158;387824.59789;140854.53081;-62703.65124;-90988.74202;-171042.02507
71;309930.32523;399204.13846;143605.46683;-61639.73591;-88529.46482;-167588.13009
72;321197.23889;410684.90408;146356.40286;-60575.82059;-86070.18763;-164134.23510
73;332464.15255;422058.85056;149107.33889;-59511.90526;-83610.91043;-160680.34012
74;343731.06621;433432.79704;151858.27491;-58447.98994;-81151.63323;-157226.44513
75;354997.97986;444806.74352;154609.21094;-57384.07462;-78692.35603;-153772.55015
76;366264.89352;456180.69000;157360.14696;-56320.15929;-76233.07883;-150318.65516
77;377531.80718;467554.63648;160111.08299;-55256.24397;-73773.80163;-146864.76018
78;388798.72084;478928.58296;162862.01902;-54192.32864;-71314.52444;-143410.86519
79;400065.63449;490302.52944;165612.95504;-53128.41332;-68855.24724;-139956.97021
80;411332.54815;501676.47592;168363.89107;-52064.49799;-66395.97004;-136503.07522
81;422599.46181;513050.42240;171114.82709;-51000.58267;-63936.69284;-133049.18023
82;433866.37547;524424.36888;173865.76312;-49936.66734;-61477.41564;-129595.28525
83;445133.28912;535798.31536;176616.69915;-48872.75202;-59018.13844;-126141.39026
84;456400.20278;547172.26184;179367.63517;-47808.83669;-56558.86125;-122687.49528
85;467667.11644;558546.20832;182118.57120;-46744.92137;-54099.58405;-119233.60029
86;478934.03010;569920.15481;184869.50723;-45681.00605;-51640.30685;-115779.70531
