Year;BRA;COD;AGO;TZA;MOZ;MMR
34;311624.79151;71844.28365;45684.79453;19940.24908;27071.63808;-54182.44541
35;326055.43850;78004.47906;49249.31401;21475.66283;28423.95897;-53252.01668
36;340486.08549;84304.62310;52894.81300;23011.07658;29776.27985;-52321.58795
37;354916.73248;90746.51886;56622.33485;24546.49032;31128.60074;-51391.15921
38;369347.37947;97331.90624;60432.88631;26081.90407;32480.92163;-50460.73048
39;383778.02646;104062.45529;64327.43374;27617.31782;33833.24252;-49530.30175
40;398208.67345;110939.75914;68306.89899;29152.73156;35185.56341;-48599.87301
41;412639.32044;117965.32674;72372.15519;30688.14531;36537.88430;-47669.44428
42;427069.96743;125140.57522;76524.02235;32223.55906;37890.20519;-46739.01555
43;441500.61442;132466.82193;80763.26273;33758.97280;39242.52607;-45808.58681
44;455931.26141;139945.27617;85090.57608;35294.38655;40594.84696;-44878.15808
45;470361.90840;147577.03063;89506.59467;36829.80030;41947.16785;-43947.72935
46;484792.55539;155363.05252;94011.87817;38365.21404;43299.48874;-43017.30061
47;499223.20238;163304.17432;98606.90827;39900.62779;44651.80963;-42086.87188
48;513653.84937;171401.08436;103292.08328;41436.04154;46004.13052;-41156.44315
49;528084.49636;179654.31698;108067.71238;42971.45528;47356.45141;-40226.01441
50;542515.14335;188064.24253;112934.00987;44506.86903;48708.77230;-39295.58568
51;556945.79034;196631.05703;117891.08918;46042.28278;50061.09318;-38365.15695
52;571376.43733;205354.77161;122938.95674;47577.69652;51413.41407;-37434.72822
53;585807.08432;214235.20175;128077.50579;49113.11027;52765.73496;-36504.29948
54;600237.73131;223271.95627;133306.50997;50648.52402;54118.05585;-35573.87075
55;614668.37830;232464.42620;138625.61691;52183.93776;55470.37674;-34643.44202
56;629099.02529;241811.77345;143854.38840;53719.35151;56822.69763;-33713.01328
57;643529.67228;251312.91943;149083.15989;55254.76526;58175.01852;-32782.58455
58;657960.31927;260966.53356;154311.93138;56790.17900;59527.33941;-31852.15582
59;672390.96626;270771.02172;159540.70287;58325.59275;60879.66029;-30921.72708
60;686821.61325;280724.51483;164769.47436;59861.00650;62231.98118;-29991.29835
61;701252.26024;290824.85734;169998.24585;61396.42024;63584.30207;-29060.86962
62;715682.90723;301069.59597;175227.01734;62931.83399;64936.62296;-28130.44088
63;730113.55422;311455.96857;180455.78883;64467.24774;66288.94385;-27200.01215
64;744544.20121;321980.89328;185684.56032;66002.66148;67641.26474;-26269.58342
65;758974.84820;332640.95793;190913.33181;67538.07523;68993.58563;-25339.15468
66;773405.49519;343432.40991;196142.10330;69073.48898;70345.90651;-24408.72595
67;787836.14218;354351.14648;201370.87479;70608.90272;71698.22740;-23478.29722
68;802266.78917;365392.70569;206599.64628;72144.31647;73050.54829;-22547.86848
69;816697.43616;376552.25785;211828.41777;73679.73022;74402.86918;-21617.43975
70;831128.08315;387824.59789;217057.18926;75215.14396;75755.19007;-20687.01102
71;845558.73014;399204.13846;222285.96075;76750.55771;77107.51096;-19756.58229
72;859989.37713;410684.90408;227514.73225;78285.97146;78459.83185;-18826.15355
73;874420.02412;422260.52623;232743.50374;79821.38520;79812.15274;-17895.72482
74;888850.67111;433924.23980;237972.27523;81356.79895;81164.47362;-16965.29609
75;903281.31810;445668.88068;243201.04672;82892.21270;82516.79451;-16034.86735
76;917711.96509;457486.88486;248429.81821;84427.62644;83869.11540;-15104.43862
77;932142.61208;469370.28905;253658.58970;85963.04019;85221.43629;-14174.00989
78;946573.25907;481310.73296;258887.36119;87498.45394;86573.75718;-13243.58115
79;961003.90606;493299.46340;264116.13268;89033.86768;87926.07807;-12313.15242
80;975434.55305;505327.34021;269344.90417;90569.28143;89278.39896;-11382.72369
81;989865.20004;517384.84437;274573.67566;92104.69518;90630.71984;-10452.29495
82;1004295.84703;529462.08811;279802.44715;93640.10892;91983.04073;-9521.86622
83;1018726.49402;541548.82737;285031.21864;95175.52267;93335.36162;-8591.43749
84;1033157.14101;553616.19364;290259.99013;96710.93641;94687.68251;-7661.00875
85;1047587.78800;565683.55991;295488.76162;98246.35016;96040.00340;-6730.58002
86;1062018.43499;577750.92617;300717.53311;99781.76391;97392.32429;-5800.15129
