Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.30741;117.93513;-4.93672;160.74542;251.92067;-8.31827;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3245.49675;3515.50492;92289.93162;5926.92742;7517.38024;314087.98583;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.77499;1.63959;0.00000;1.68928;3.53896;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1956.06367;1706.55642;-5086.80062;-4459.55950;3598.57608;49365.35407;-4458.26498;3597.66337;49332.54458;743159.44458;-13819.87736;8772.71277;300994.49087;994821.39087;50;0;8;24;7;9;166389.78215;0.00000;155.41621;418.90362;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Antigua and Barbuda;21.42546;21.85319;-10.62266;46.28342;47.12903;-22.63299;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3632.95964;5352.26335;90518.99289;6646.86824;11369.98177;320483.79344;6645.78110;11367.07884;320345.23092;611315.23092;1525.47539;25669.57415;1523573.89698;1814543.89698;67;15;0;0;0;16;1138227.25585;585.46962;0.00000;0.00000;12;5;2;3;3;7;2;8;3;0;0;248.51695;47.70024;20.58107;31.27190;32.71709;64.20156;18.79880;90.53241;31.14961;0.00000;0.00000
Armenia;115.59601;133.30954;-34.38750;250.79186;288.46081;-73.56685;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;380.67004;8063.91774;257594.81736;-2024.25024;17139.09458;854327.52457;-2022.13841;17134.71674;853967.97045;2184912.97045;-37044.92060;41953.00475;3868020.70739;5198965.70740;78;1;0;3;6;10;3651537.03524;97.28530;0.00000;345.21120;1;0;0;0;0;1;0;1;0;0;0;25.58183;0.00000;0.00000;0.00000;0.00000;21.30225;0.00000;50.40122;0.00000;0.00000;0.00000
Austria;720.10855;931.42725;588.03359;1436.84339;1892.79988;1257.93043;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;639.87028;702.97579;1823.48127;1375.63181;1522.81280;3930.51613;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
