Metric Name;Metric Value
T15Year;2031
T15CO2;443.01608
T15ForestSize;42342174.46131
T20Year;2050
T20CO2;483.01337
T20ForestSize;47047783.22914
ForestSize2050;47345772.52753
CO2Concentration2050;484.60099
Temperature2050;2.01898
ForestSize2100;69866576.24481
CO2Concentration2100;453.69096
Temperature2100;1.63983
