Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240423.66212;415.43893;40350112.01172;1.12796
2022;3260409.38879;418.00120;40330694.28502;1.16355
2023;3282067.54562;420.77789;40312101.02354;1.20189
2024;3303568.16444;423.53438;40293295.65067;1.23969
2025;3324903.48059;426.26968;40274484.53303;1.27696
2026;3346065.66670;428.98278;40253400.32371;1.31369
2027;3367045.23084;431.67247;40239874.24231;1.34987
2028;3387832.15197;434.33746;40224635.77376;1.38550
2029;3408417.00585;436.97654;40210616.62750;1.42056
2030;3428789.49072;439.58840;40197367.55129;1.45506
2031;3448939.51923;442.17173;40181104.71709;1.48897
2032;3468855.45500;444.72506;40171986.46857;1.52229
2033;3488525.09521;447.24681;40160156.92355;1.55502
2034;3507936.56383;449.73546;40150299.33670;1.58713
2035;3527081.36672;452.18992;40156472.56110;1.61862
2036;3545935.14490;454.60707;40150756.19809;1.64947
2037;3564488.14608;456.98566;40154683.16545;1.67966
2038;3582731.99084;459.32461;40163356.76845;1.70920
2039;3600638.94207;461.62038;40170280.05740;1.73804
2040;3618198.63983;463.87162;40173531.40154;1.76619
2041;3635395.82868;466.07639;40175949.09291;1.79362
2042;3652212.30562;468.23235;40188990.44987;1.82031
2043;3668629.24091;470.33708;40201434.01367;1.84625
2044;3684628.89916;472.38832;40214379.87255;1.87142
2045;3700193.66856;474.38380;40222544.42702;1.89579
2046;3715304.99373;476.32115;40233744.86725;1.91936
2047;3729941.59371;478.19764;40253127.97409;1.94210
2048;3744082.21012;480.01054;40272793.08483;1.96397
2049;3757706.71865;481.75727;40290876.14073;1.98497
2050;3770795.00892;483.43526;40306650.94703;2.00507
2051;3783326.91402;485.04191;40318996.70414;2.02425
2052;3795279.54300;486.57430;40343749.82771;2.04248
2053;3806629.09851;488.02937;40369179.01307;2.05974
2054;3817354.68706;489.40445;40388545.03721;2.07600
2055;3827435.99017;490.69692;40404857.18118;2.09124
2056;3836851.09435;491.90399;40424879.50862;2.10544
2057;3845575.89474;493.02255;40456373.85183;2.11856
2058;3853587.03082;494.04962;40488804.67052;2.13058
2059;3860860.12122;494.98207;40507676.35485;2.14147
2060;3867379.62842;495.81790;40527320.49297;2.15122
2061;3873125.41623;496.55454;40549480.44921;2.15979
2062;3878076.07950;497.18924;40585862.02209;2.16717
2063;3882211.84331;497.71947;40621792.95835;2.17332
2064;3885518.95805;498.14346;40643531.03976;2.17824
2065;3887985.71140;498.45971;40661943.97617;2.18190
2066;3889599.03651;498.66654;40685114.50496;2.18430
2067;3890344.26633;498.76209;40726807.93455;2.18540
2068;3890210.31860;498.74491;40765035.21993;2.18520
2069;3889193.14281;498.61451;40794072.53903;2.18369
2070;3887290.21839;498.37054;40826612.25559;2.18087
2071;3884500.36628;498.01287;40859340.49104;2.17673
2072;3880821.92788;497.54127;40903908.51023;2.17126
2073;3876260.10672;496.95642;40946543.08950;2.16448
2074;3870826.92581;496.25986;40974445.95264;2.15639
2075;3864536.33633;495.45338;41009704.46302;2.14701
2076;3857404.44268;494.53903;41040526.54859;2.13636
2077;3849549.93914;493.53204;41091671.48151;2.12461
2078;3840833.60469;492.41456;41136121.03185;2.11155
2079;3831339.84428;491.19742;41174856.64448;2.09728
2080;3821099.89312;489.88460;41217719.29839;2.08186
2081;3810282.74607;488.49779;41251380.22821;2.06552
2082;3799153.42988;487.07095;41310297.36158;2.04867
2083;3787420.64999;485.56675;41356695.28691;2.03085
2084;3775113.05010;483.98885;41394650.23874;2.01209
2085;3762304.04443;482.34667;41438474.62851;1.99251
2086;3749113.67349;480.65560;41468324.86993;1.97228
2087;3735774.61868;478.94546;41532577.14356;1.95175
2088;3722056.72740;477.18676;41579344.82726;1.93056
2089;3707976.82583;475.38164;41614865.14741;1.90873
2090;3693578.10201;473.53565;41654312.25563;1.88632
2091;3678930.59996;471.65777;41695065.77874;1.86343
2092;3664197.64580;469.76893;41758910.96420;1.84032
2093;3649226.59314;467.84956;41806129.07494;1.81675
2094;3634026.50194;465.90083;41856685.13728;1.79271
2095;3618620.06454;463.92565;41906842.53470;1.76824
2096;3603052.39029;461.92979;41957004.17923;1.74342
2097;3587423.01437;459.92603;42022866.53193;1.71838
2098;3571639.11444;457.90245;42067476.14779;1.69299
2099;3555707.89894;455.85999;42118786.99013;1.66725
2100;3539645.21328;453.80067;42170097.83247;1.64118
2101;3523479.77502;451.72818;42221408.67481;1.61483
