Metric Name;Metric Value
T15Year;2031
T15CO2;443.01426
T15ForestSize;43293827.73152
T20Year;2047
T20CO2;483.00138
T20ForestSize;49408465.15165
ForestSize2050;50934349.52083
CO2Concentration2050;489.97188
Temperature2050;2.08289
ForestSize2100;86313993.27402
CO2Concentration2100;511.87698
Temperature2100;2.33609
