Metric Name;Metric Value
T15Year;2031
T15CO2;443.01500
T15ForestSize;43012924.98007
T20Year;2048
T20CO2;483.00208
T20ForestSize;48734114.95320
ForestSize2050;50011713.75274
CO2Concentration2050;489.11459
Temperature2050;2.07273
ForestSize2100;83163017.58279
CO2Concentration2100;487.71214
Temperature2100;2.05736
