Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;73.02140;115.50337;-4.92657;140.09376;230.09614;-8.23656;141.40506;232.55690;-8.31664;7883.55836;123.75977;347.59242;-17.56585;7874.30915;0;82;0;0;0;16;0.00000;17.55103;0.00000;0.00000;62;0;22;12;51;56;22;6;0;9;6;5.33604;0.00000;1.93165;0.96728;2.85578;3.49383;1.93154;0.24396;0.00000;0.54235;0.24860
Algeria;3336.50818;3442.40351;474.72688;6635.13243;6864.41430;1353.58562;6705.56557;6937.89828;1374.84874;20934.84874;9767.57872;10373.13071;3830.67409;23390.67409;0;82;0;0;0;16;0.00000;524.24809;0.00000;0.00000;10;0;12;20;14;53;11;56;61;7;2;23.76611;0.00000;28.65335;51.92138;34.50732;84.30007;25.19149;97.38752;168.90042;8.44898;1.17145
Andorra;0.77225;1.63389;0.00000;1.66718;3.49306;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1820.47218;1672.08744;-90580.62438;-3532.49549;3290.08281;-191946.13812;-3570.74875;3324.82751;-194398.57660;499428.32340;-7971.94415;4949.07433;-477647.73071;216179.16929;0;82;0;0;0;16;0.00000;247.84895;0.00000;30.43859;65;67;6;13;5;10;5;10;60;0;5;67.70817;100.19434;3.11195;13.75368;2.41160;9.26423;2.20613;9.25939;37.61241;0.00000;2.32706
Antigua and Barbuda;21.35095;21.77732;-10.58661;45.68187;46.51825;-22.34277;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3721.89189;5242.38744;-17393.77625;7278.10648;10388.21555;-37002.59875;7351.61256;10498.71664;-37477.01484;253492.98516;8709.86630;15664.42670;-92270.62443;198699.37557;0;82;0;0;0;16;0.00000;788.32120;0.00000;0.00000;59;20;11;14;15;42;11;50;14;7;3;266.36326;65.58584;42.42359;52.41921;55.09122;81.55244;39.67216;110.90294;52.65774;18.44947;3.20334
Armenia;112.80980;130.46307;-34.26990;225.92673;263.11632;-72.62010;228.30552;265.96490;-73.54795;3221.65205;308.12115;399.13068;-180.71123;3114.48877;0;82;0;0;0;16;0.00000;20.32582;0.00000;0.00000;50;1;14;42;11;54;10;32;16;11;5;3.46294;0.02412;1.44161;3.05253;1.10416;4.48149;0.85013;2.79478;1.73415;1.15270;0.22720
Australia;671.43721;7898.48379;15460.91106;287.14830;15659.14911;25713.88269;255.97552;15825.80101;25961.94321;1356906.94321;-15044.84226;23616.45125;54612.17574;1385557.17574;0;82;0;0;0;16;0.00000;1188.82866;0.00000;8.11637;57;7;6;7;7;54;12;64;20;5;7;224.27072;23.53702;21.99871;25.46827;30.29617;186.82361;75.66336;445.36836;118.84131;9.77906;26.78206
Austria;717.70065;928.29125;586.02284;1422.13000;1872.12633;1241.74278;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;625.18635;688.05903;1817.15683;1244.18742;1389.18382;3879.60091;1257.10242;1404.23972;3929.49971;14708.36971;1664.72332;2108.07345;9692.65839;20471.52839;0;82;0;0;0;16;0.00000;107.39481;0.00000;0.00000;37;0;14;36;8;30;9;57;41;7;7;15.28258;0.00000;8.22003;15.18482;2.81370;14.45449;4.01008;27.41356;15.85054;2.26760;1.89741
Bahamas;23.34647;50.80381;0.00000;43.13376;101.31761;0.00000;43.47510;102.40234;0.00000;5098.60000;8.32392;153.11131;0.00000;5098.60000;0;82;0;0;0;16;0.00000;7.73839;0.00000;0.00000;4;3;12;16;7;53;17;65;0;4;65;0.04891;0.03637;0.41309;0.51284;0.15339;0.91384;0.54296;2.52282;0.00000;0.05477;2.53941
Bahrain;695.65369;695.69479;3.26380;1398.55020;1398.65813;6.91620;1413.64369;1413.75351;7.00457;13.00457;2119.01814;2119.43289;17.21059;23.21059;0;82;0;0;0;16;0.00000;107.70441;0.00000;0.00000;0;0;66;2;23;17;11;70;49;0;8;0.00000;0.00000;25.30351;0.19610;7.71841;6.65456;3.92994;52.10183;9.83318;0.00000;1.96689
Bangladesh;2781.99363;2883.41980;0.00000;5562.42601;5777.35453;0.00000;5621.82405;5839.49865;0.00000;18834.00000;8209.77656;8744.61469;0.00000;18834.00000;0;82;0;0;0;16;0.00000;443.37346;0.00000;0.00000;62;20;41;11;8;10;20;58;8;5;3;170.39577;34.41859;41.33290;21.86998;9.68915;21.10892;34.46505;91.74764;11.14466;5.19415;2.00665
Barbados;51.55931;51.89859;0.00000;108.24976;108.96870;0.00000;109.62133;110.34946;0.00000;63.00000;268.03342;269.82246;0.00000;63.00000;0;0;20;62;15;1;0.00000;0.00000;10.65643;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Belarus;662.68710;1138.02485;3418.03650;1244.94004;2271.26788;6769.11350;1255.69433;2295.60305;6850.18950;93185.18950;745.23906;3433.22460;16214.21963;102549.21963;0;82;0;0;0;16;0.00000;173.59445;0.00000;0.00000;63;0;18;12;8;53;12;65;5;8;2;47.72335;0.00000;12.84198;9.01720;5.08517;21.84043;9.05432;61.73937;1.73440;4.18783;0.37042
Belgium;1638.77051;1675.89118;0.00000;3230.82059;3309.48165;0.00000;3264.89515;3344.56124;0.00000;6893.00000;4788.71959;4984.46341;0.00000;6893.00000;0;82;0;0;0;16;0.00000;250.22888;0.00000;0.00000;14;0;4;43;10;45;26;42;2;6;54;17.85888;0.00000;1.45765;43.41346;10.08589;44.36394;34.51582;43.17103;0.54384;3.56471;51.25367
Belize;23.48694;90.36128;-1820.78817;61.84232;191.92651;-3858.48496;62.92244;194.38378;-3907.78502;9420.51498;236.03113;478.19099;-9601.79149;3726.50851;0;0;17;65;16;0;0.00000;0.00000;18.91363;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Benin;175.66858;335.99884;-8159.50000;389.01689;676.66666;-17290.50000;393.93377;683.98214;-17511.41553;16340.08447;647.80871;1025.96620;-43026.48402;-0.50000;0;82;0;0;0;16;0.00000;52.19668;0.00000;0.00000;66;70;5;11;13;67;7;7;0;0;0;11.55865;21.40665;0.38244;1.89971;2.83297;12.51704;0.83832;0.76090;0.00000;0.00000;0.00000
Bhutan;-131.43325;15.65651;323.11620;-273.36948;40.38625;684.70380;-276.83048;40.98456;693.45205;27845.25205;-685.14718;110.08772;1703.84877;28855.64877;0;0;20;62;15;1;0.00000;0.00000;5.06344;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Bolivia;-1028.43616;1672.19463;-36630.39420;-2141.70857;3353.51755;-76474.42580;-2170.24147;3389.62215;-77438.41279;442833.78721;-7002.27835;5077.44120;-188775.96566;331496.23434;0;82;0;0;0;16;0.00000;257.58920;0.00000;11.31262;67;71;9;6;6;58;6;12;9;2;0;57.79684;151.94425;5.52123;3.14591;2.83404;18.42824;3.39694;7.90766;6.05698;0.55711;0.00000
Bosnia and Herzegovina;209.29783;327.40192;468.00862;409.77840;661.84724;780.85951;413.69575;669.02909;788.42862;22393.42862;364.96848;1004.76661;1662.63866;23267.63866;0;82;0;0;0;16;0.00000;51.21675;0.00000;0.00000;54;0;13;12;7;62;19;69;8;2;0;4.86866;0.00000;2.10201;2.17428;1.01818;7.40361;3.11543;29.18141;1.24335;0.10981;0.00000
Botswana;-116.30084;685.08066;-19305.37700;-209.43388;1365.47535;-40909.32300;-211.92480;1380.08609;-41432.00913;117029.99087;-991.38746;2063.10963;-101800.66119;56661.33881;0;82;0;0;0;16;0.00000;104.24237;0.00000;0.00000;69;81;2;2;1;24;7;60;0;0;0;10.27273;82.09523;0.19640;0.19647;0.10852;4.21044;0.86633;6.29625;0.00000;0.00000;0.00000
Brazil;-7561.64646;18967.65492;-216377.83225;-16995.63613;37897.40029;-448264.14275;-17258.05887;38303.89610;-453874.40297;4584973.59702;-70010.11344;57306.78043;-1101842.32489;3937005.67510;0;82;0;0;0;16;0.00000;2900.21097;0.00000;121.00354;63;62;10;6;7;54;13;14;7;5;5;1023.01074;797.82928;135.20562;41.37443;61.12255;378.86664;163.23193;172.90212;66.78847;34.87057;25.00861
Brunei;122.89556;143.35958;0.00000;249.00494;292.36951;0.00000;251.65071;295.56934;0.00000;3800.00000;337.24458;445.15500;0.00000;3800.00000;0;82;0;0;0;16;0.00000;22.83598;0.00000;0.00000;4;9;6;3;16;59;10;70;62;2;5;0.15908;0.59028;0.30102;0.12955;1.18244;2.50431;0.70355;13.63692;3.26075;0.06052;0.30757
Bulgaria;268.43405;480.23638;2036.09812;644.18108;1106.22933;4353.08937;651.39615;1119.67185;4409.14669;42739.14669;505.56925;1748.08345;10883.59532;49213.59532;0;82;0;0;0;16;0.00000;95.46454;0.00000;0.00000;46;0;17;8;11;59;23;65;7;4;6;10.82637;0.00000;7.50486;2.49287;4.38581;18.35282;8.72772;39.51676;1.75101;0.64449;1.26183
Burkina Faso;386.67996;712.94385;-8159.50000;804.36636;1443.64006;-17290.50000;813.16608;1459.33097;-17511.41553;47152.58447;967.47052;2192.85038;-43026.48402;21637.51598;0;82;0;0;0;16;0.00000;111.95651;0.00000;0.00000;73;72;8;11;20;51;5;6;0;0;0;48.06066;47.36960;2.04965;2.76618;3.99762;5.53069;0.87043;1.31168;0.00000;0.00000;0.00000
Burundi;75.24952;90.30888;0.00000;164.51325;196.42501;0.00000;166.67290;198.99239;0.00000;2796.40000;416.10564;495.51635;0.00000;2796.40000;0;0;17;65;16;0;0.00000;0.00000;19.77205;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
