Metric Name;Metric Value
T15Year;2031
T15CO2;443.01660
T15ForestSize;40025033.48171
T20Year;2049
T20CO2;483.01043
T20ForestSize;39600544.19797
ForestSize2050;39571321.44245
CO2Concentration2050;485.38640
Temperature2050;2.02837
ForestSize2100;39252045.56892
CO2Concentration2100;454.81751
Temperature2100;1.65409
