Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;72.53462;114.71468;-4.90554;135.10276;220.83323;-7.93894;141.40506;232.55690;-8.31664;7883.55836;123.75977;347.59242;-17.56585;7874.30915;0;82;0;0;0;16;0.00000;17.55103;0.00000;0.00000;62;0;22;12;51;56;22;6;0;9;6;5.33604;0.00000;1.93165;0.96728;2.85578;3.49383;1.93154;0.24396;0.00000;0.54235;0.24860
Algeria;3214.90533;3478.61105;90672.79375;5698.00115;7068.46965;284056.08572;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.73809;1.59361;0.00000;1.35832;3.09750;0.00000;1.41444;3.26365;0.00000;160.00000;0.35032;4.89392;0.00000;160.00000;0;82;0;0;0;16;0.00000;0.24883;0.00000;0.00000;82;0;82;0;82;0;0;0;0;0;0;0.00000;0.00000;0.10788;0.00000;0.14095;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1934.42492;1689.11362;-5483.81330;-4161.08703;3386.33867;41992.42343;-4458.26498;3597.66337;49332.54458;743159.44458;-16026.63763;6532.40029;294924.52239;988751.42239;48;34;0;0;0;16;155841.67103;240.35573;0.00000;0.00000;23;25;4;9;3;7;2;7;20;0;2;66.78774;99.36015;2.42122;12.96822;1.93872;8.53332;1.40745;8.41733;36.99970;0.00000;1.52189
Antigua and Barbuda;20.81805;21.24158;-10.51193;40.45280;41.25522;-21.28573;42.62084;43.46627;-22.62720;61.87280;63.55085;65.16161;-55.47785;29.02215;0;82;0;0;0;16;0.00000;3.31124;0.00000;0.00000;5;0;23;14;64;29;0;51;0;0;60;0.02767;0.00000;0.37824;0.19832;0.99054;0.45202;0.00000;0.55451;0.00000;0.00000;0.70993
Argentina;3599.08688;5296.78514;88842.31096;6383.29230;10694.94387;289346.09955;6645.78110;11367.07884;320345.23092;611315.23092;3642.17209;27823.99989;1542817.98919;1833787.98919;81;1;0;0;0;16;1546509.77170;64.50955;0.00000;0.00000;1;0;0;0;0;1;0;1;0;0;0;37.28374;0.00000;0.00000;0.00000;0.00000;11.54997;0.00000;15.67584;0.00000;0.00000;0.00000
Armenia;112.02164;129.55008;-34.02630;216.95106;252.39352;-69.17190;228.30552;265.96490;-73.54795;3221.65205;308.12115;399.13068;-180.71123;3114.48877;0;82;0;0;0;16;0.00000;20.32582;0.00000;0.00000;50;1;14;42;11;54;10;32;16;11;5;3.46294;0.02412;1.44161;3.05253;1.10416;4.48149;0.85013;2.79478;1.73415;1.15270;0.22720
Australia;387.04601;7980.25238;253244.01696;-1561.13464;16121.08612;773528.72262;-2022.13841;17134.71674;853967.97045;2184912.97045;-37040.80510;41957.12716;3868826.06475;5199771.06476;79;0;0;3;6;10;3732912.39576;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Austria;712.71272;921.79526;581.85772;1367.52417;1795.83302;1182.78472;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;620.84275;683.23350;1804.05621;1195.40575;1332.50959;3694.15938;1257.10242;1404.23972;3929.49971;14708.36971;1664.72332;2108.07345;9692.65839;20471.52839;0;82;0;0;0;16;0.00000;107.39481;0.00000;0.00000;37;0;14;36;8;30;9;57;41;7;7;15.28258;0.00000;8.22003;15.18482;2.81370;14.45449;4.01008;27.41356;15.85054;2.26760;1.89741
Bahamas;23.19398;50.45614;0.00000;41.81329;97.23441;0.00000;43.47510;102.40234;0.00000;5098.60000;8.32392;153.11131;0.00000;5098.60000;0;82;0;0;0;16;0.00000;7.73839;0.00000;0.00000;4;3;12;16;7;53;17;65;0;4;65;0.04891;0.03637;0.41309;0.51284;0.15339;0.91384;0.54296;2.52282;0.00000;0.05477;2.53941
Bahrain;690.81586;690.85661;3.24060;1341.73426;1341.83528;6.58780;1413.64369;1413.75351;7.00457;13.00457;2119.01814;2119.43289;17.21059;23.21059;0;82;0;0;0;16;0.00000;107.70441;0.00000;0.00000;0;0;66;2;23;17;11;70;49;0;8;0.00000;0.00000;25.30351;0.19610;7.71841;6.65456;3.92994;52.10183;9.83318;0.00000;1.96689
Bangladesh;2762.79694;2863.50215;0.00000;5338.70509;5543.42822;0.00000;5621.82405;5839.49865;0.00000;18834.00000;8209.77656;8744.61469;0.00000;18834.00000;0;82;0;0;0;16;0.00000;443.37346;0.00000;0.00000;62;20;41;11;8;10;20;58;8;5;3;170.39577;34.41859;41.33290;21.86998;9.68915;21.10892;34.46505;91.74764;11.14466;5.19415;2.00665
Barbados;50.33124;50.66810;0.00000;96.15568;96.84048;0.00000;101.21335;101.94147;0.00000;63.00000;150.20461;151.99365;0.00000;63.00000;0;82;0;0;0;16;0.00000;7.63766;0.00000;0.00000;7;0;72;7;18;46;31;59;6;0;0;0.09424;0.00000;4.56663;0.13309;0.46341;0.70622;0.64539;0.95622;0.07245;0.00000;0.00000
