Metric Name;Metric Value
T15Year;2031
T15CO2;443.01696
T15ForestSize;42665715.29713
T20Year;2050
T20CO2;483.01649
T20ForestSize;48181062.50263
ForestSize2050;48366866.47270
CO2Concentration2050;483.85291
Temperature2050;2.01002
ForestSize2100;74532945.76649
CO2Concentration2100;445.26912
Temperature2100;1.53199
