Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240448.45765;415.44211;40546998.21857;1.12800
2022;3260396.73476;417.99958;40728005.49980;1.16353
2023;3282002.10727;420.76950;40914081.47503;1.20177
2024;3303416.73648;423.51497;41103558.94666;1.23942
2025;3324634.88677;426.23524;41297090.17313;1.27649
2026;3345649.53337;428.92943;41492500.02891;1.31297
2027;3366452.06392;431.59642;41699713.08078;1.34885
2028;3387033.41773;434.23505;41909553.23461;1.38413
2029;3407385.21553;436.84426;42125047.63670;1.41881
2030;3427498.28909;439.42286;42345843.42409;1.45287
2031;3447363.77685;441.96971;42568254.04047;1.48632
2032;3466971.36427;444.48351;42802535.90743;1.51914
2033;3486310.27004;446.96286;43038931.94342;1.55133
2034;3505370.14281;449.40643;43282224.83606;1.58288
2035;3524139.79396;451.81279;43530257.25996;1.61378
2036;3542608.54224;454.18058;43779609.18278;1.64402
2037;3560763.62304;456.50816;44043791.82186;1.67360
2038;3578589.35377;458.79351;44309245.16058;1.70249
2039;3596074.39531;461.03518;44582520.51406;1.73068
2040;3613205.70635;463.23150;44857509.49390;1.75817
2041;3629967.51939;465.38045;45137018.11747;1.78494
2042;3646345.35443;467.48017;45432664.13292;1.81098
2043;3662322.85951;469.52857;45733321.99454;1.83627
2044;3677884.88918;471.52370;46040186.97731;1.86079
2045;3693016.53845;473.46366;46348023.68525;1.88453
2046;3707702.29504;475.34645;46663260.33965;1.90748
2047;3721924.01789;477.16975;46993018.48460;1.92962
2048;3735663.37044;478.93120;47329108.55743;1.95092
2049;3748903.31853;480.62863;47669754.64330;1.97137
2050;3761626.89107;482.25986;48014471.06451;1.99096
2051;3773817.54544;483.82276;48359501.56337;2.00966
2052;3785455.63656;485.31483;48726073.18703;2.02746
2053;3796520.20677;486.73336;49099870.39884;2.04432
2054;3806993.65432;488.07611;49474230.20246;2.06024
2055;3816859.02573;489.34090;49851731.15560;2.07520
2056;3826097.74177;490.52535;50239689.00916;2.08917
2057;3834688.79942;491.62677;50646483.90967;2.10212
2058;3842611.84475;492.64254;51061107.63080;2.11405
2059;3849850.97327;493.57064;51469627.83892;2.12492
2060;3856391.10440;494.40912;51883727.97619;2.13472
2061;3862215.15416;495.15579;52307356.80960;2.14344
2062;3867294.21820;495.80695;52755216.72259;2.15103
2063;3871614.67294;496.36086;53209809.22682;2.15747
2064;3875164.44018;496.81595;53657481.84969;2.16276
2065;3877933.84358;497.17101;54104525.53532;2.16689
2066;3879912.74847;497.42471;54555567.33108;2.16983
2067;3881064.27425;497.57234;55048471.30352;2.17155
2068;3881377.97896;497.61256;55543230.94128;2.17201
2069;3880811.15032;497.53989;56034637.18088;2.17117
2070;3879380.78651;497.35651;56536383.33339;2.16904
2071;3877087.14022;497.06245;57024421.61210;2.16563
2072;3873922.66116;496.65675;57555441.00904;2.16092
2073;3869887.60479;496.13944;58085839.88823;2.15491
2074;3864991.16251;495.51169;58606983.58613;2.14761
2075;3859218.22503;494.77157;59136498.77007;2.13899
2076;3852572.30187;493.91953;59650641.07683;2.12905
2077;3844972.12542;492.94514;60219545.21353;2.11767
2078;3836394.96184;491.84551;60780366.95755;2.10479
2079;3826916.24134;490.63029;61336896.80843;2.09053
2080;3816589.00864;489.30628;61890982.78696;2.07496
2081;3805589.93578;487.89615;62401949.75735;2.05833
2082;3794094.81197;486.42241;63004644.54268;2.04090
2083;3781851.24493;484.85272;63592128.74238;2.02228
2084;3768889.52974;483.19097;64172335.10403;2.00250
2085;3755284.17947;481.44669;64742758.91227;1.98167
2086;3741162.46580;479.63621;65246273.91163;1.95997
2087;3726609.69366;477.77047;65879422.22326;1.93752
2088;3711457.32674;475.82786;66489040.33393;1.91405
2089;3695732.72637;473.81189;67084946.65442;1.88960
2090;3679493.67401;471.72996;67671186.32475;1.86425
2091;3662823.47606;469.59275;68250965.64987;1.83810
2092;3645822.61774;467.41316;68906221.76793;1.81132
2093;3628352.83809;465.17344;69533948.53896;1.78367
2094;3610430.19873;462.87567;70164364.94703;1.75516
2095;3592092.66562;460.52470;70767356.34179;1.72585
2096;3573380.84736;458.12575;71358599.43015;1.69579
2097;3554374.20093;455.68900;72026687.84935;1.66509
2098;3534974.26259;453.20183;72660147.56844;1.63360
2099;3515173.58932;450.66328;73297637.72500;1.60127
2100;3495012.97624;448.07859;73898093.66655;1.56818
2101;3474542.37292;445.45415;74484252.25994;1.53438
