Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240425.25768;415.43914;40318604.29356;1.12796
2022;3260422.55947;418.00289;40268890.48712;1.16357
2023;3282099.38492;420.78197;40219176.68069;1.20194
2024;3303626.64311;423.54188;40169462.87425;1.23979
2025;3324996.39993;426.28159;40119749.06781;1.27712
2026;3346200.31275;429.00004;40070035.26137;1.31392
2027;3367229.60034;431.69610;40020321.45493;1.35019
2028;3388075.05936;434.36860;39970607.64850;1.38592
2029;3408727.02165;437.01628;39920893.84206;1.42109
2030;3429175.34415;439.63786;39871180.03562;1.45571
2031;3449409.39256;442.23197;39821466.22918;1.48976
2032;3469418.02541;444.79718;39771752.42274;1.52324
2033;3489189.57860;447.33200;39722038.61630;1.55612
2034;3508711.85068;449.83485;39672324.80987;1.58841
2035;3527972.08907;452.30411;39622611.00343;1.62009
2036;3546956.97733;454.73807;39572897.19699;1.65114
2037;3565652.62389;457.13495;39523183.39055;1.68156
2038;3584044.55244;459.49289;39473469.58411;1.71133
2039;3602117.69432;461.80996;39423755.77767;1.74043
2040;3619856.38318;464.08415;39374041.97124;1.76884
2041;3637244.35250;466.31338;39324328.16480;1.79656
2042;3654264.73612;468.49548;39274614.35836;1.82357
2043;3670900.07245;470.62821;39224900.55192;1.84984
2044;3687132.31270;472.70927;39175186.74548;1.87536
2045;3702942.83381;474.73626;39125472.93905;1.90010
2046;3718312.31538;476.70671;39076742.38273;1.92406
2047;3733220.81778;478.61805;39028157.45129;1.94719
2048;3747648.12451;480.46771;38979572.51986;1.96949
2049;3761573.55748;482.25302;38930987.58842;1.99094
2050;3774976.01898;483.97128;38882402.65698;2.01150
2051;3787834.04530;485.61975;38833817.72554;2.03116
2052;3800125.86948;487.19562;38785232.79410;2.04988
2053;3811829.49400;488.69609;38736647.86266;2.06765
2054;3822922.77398;490.11830;38688062.93123;2.08445
2055;3833383.37093;491.45941;38640401.99979;2.10024
2056;3843188.95234;492.71653;38592817.06835;2.11500
2057;3852317.54498;493.88686;38545232.13691;2.12871
2058;3860747.47979;494.96763;38497647.20547;2.14134
2059;3868457.47827;495.95609;38450684.91466;2.15286
2060;3875426.64728;496.84957;38404221.85822;2.16326
2061;3881635.10885;497.64553;38357758.80178;2.17250
2062;3887063.97983;498.34154;38311295.74535;2.18057
2063;3891695.52575;498.93532;38264871.21551;2.18745
2064;3895513.36140;499.42479;38218465.49032;2.19311
2065;3898502.68805;499.80804;38172060.07732;2.19754
2066;3900650.50460;500.08340;38125654.91463;2.20072
2067;3901945.83493;500.24947;38079249.75194;2.20263
2068;3902379.95832;500.30512;38032844.58925;2.20328
2069;3901946.63907;500.24957;37986439.42656;2.20264
2070;3900642.35106;500.08235;37940034.26388;2.20071
2071;3898466.49285;499.80340;37893629.10119;2.19749
2072;3895421.58035;499.41302;37847497.13415;2.19298
2073;3891513.11153;498.91194;37802648.05271;2.18719
2074;3886750.17320;498.30130;37758061.89127;2.18013
2075;3881145.53255;497.58276;37713632.80983;2.17181
2076;3874715.71111;496.75842;37669203.72840;2.16225
2077;3867583.52072;495.84404;37624909.54263;2.15162
2078;3859610.20129;494.82182;37581926.33005;2.13973
2079;3850878.41542;493.70236;37540757.79236;2.12667
2080;3841419.12597;492.48963;37499589.25467;2.11250
2081;3831402.13486;491.20540;37458420.71699;2.09745
2082;3821097.90595;489.88435;37417252.17930;2.08193
2083;3810214.20861;488.48900;37376231.64161;2.06549
2084;3798776.37152;487.02261;37335563.10392;2.04817
2085;3786858.04103;485.49462;37294894.56624;2.03006
2086;3774579.10866;483.92040;37254226.02855;2.01135
2087;3762178.02443;482.33052;37213557.49086;1.99239
2088;3749425.07216;480.69552;37172888.95317;1.97283
2089;3736332.43065;479.01698;37132220.41549;1.95268
2090;3722942.48063;477.30032;37091551.87780;1.93200
2091;3709326.82849;475.55472;37050883.34011;1.91089
2092;3695660.48973;473.80263;37010214.80242;1.88963
2093;3681787.31316;472.02401;36969546.26474;1.86797
2094;3667713.72227;470.21971;36928877.72705;1.84591
2095;3653464.84701;468.39293;36888209.18936;1.82349
2096;3639084.00713;466.54923;36847544.89877;1.80077
2097;3624687.22203;464.70349;36806880.74859;1.77794
2098;3610174.10987;462.84283;36766281.06840;1.75484
2099;3595548.13945;460.96771;36726384.41821;1.73146
2100;3580824.34603;459.08004;36686487.76802;1.70783
2101;3566029.10654;457.18322;36646591.11784;1.68398
