Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240424.61095;415.43905;40334652.36249;1.12796
2022;3260416.34023;418.00209;40299469.10434;1.16356
2023;3282084.40266;420.78005;40264748.19330;1.20192
2024;3303599.29358;423.53837;40229469.52516;1.23974
2025;3324953.18869;426.27605;40194526.78373;1.27705
2026;3346138.22158;428.99208;40156822.07349;1.31382
2027;3367145.05653;431.68526;40125733.24895;1.35004
2028;3387963.82690;434.35434;40092553.95567;1.38573
2029;3408585.16124;436.99810;40060207.58806;1.42085
2030;3428998.80996;439.61523;40028236.49589;1.45541
2031;3449194.33076;442.20440;39995314.14046;1.48940
2032;3469160.13919;444.76412;39966648.55229;1.52280
2033;3488884.49112;447.29288;39934850.98151;1.55561
2034;3508355.55916;449.78917;39904596.01421;1.58782
2035;3527560.38324;452.25133;39874757.34575;1.61941
2036;3546486.37572;454.67774;39840812.76052;1.65037
2037;3565119.12952;457.06656;39814869.39162;1.68069
2038;3583443.69166;459.41586;39784598.65042;1.71035
2039;3601445.50142;461.72378;39756408.78930;1.73934
2040;3619107.31510;463.98812;39726564.16150;1.76764
2041;3636413.89740;466.20691;39697514.99363;1.79524
2042;3653347.55360;468.37789;39673351.40549;1.82211
2043;3669890.33535;470.49876;39647929.59556;1.84824
2044;3686024.46213;472.56724;39622846.52854;1.87361
2045;3701732.13587;474.58104;39593143.79175;1.89821
2046;3716994.67516;476.53778;39565916.21139;1.92200
2047;3731791.05920;478.43475;39544659.71336;1.94497
2048;3746100.31061;480.26927;39522969.57160;1.96710
2049;3759901.99894;482.03872;39501017.30259;1.98836
2050;3773175.20617;483.74041;39479057.86677;2.00873
2051;3785899.50605;485.37173;39451643.45427;2.02819
2052;3798052.83840;486.92985;39432312.07287;2.04672
2053;3809612.01321;488.41180;39412971.29222;2.06428
2054;3820555.52115;489.81481;39390646.73953;2.08086
2055;3830861.54304;491.13610;39369946.03123;2.09643
2056;3840507.76313;492.37279;39349376.83444;2.11096
2057;3849471.62956;493.52200;39333116.44921;2.12443
2058;3857729.24075;494.58067;39315552.59501;2.13681
2059;3865257.31771;495.54581;39297563.27241;2.14807
2060;3872036.99772;496.41500;39279573.94981;2.15819
2061;3878048.49325;497.18570;39261584.62720;2.16715
2062;3883272.93993;497.85551;39243794.21868;2.17492
2063;3887692.63579;498.42213;39225942.87972;2.18149
2064;3891291.25799;498.88349;39208110.34540;2.18683
2065;3894054.05018;499.23770;39190278.12328;2.19093
2066;3895968.04961;499.48308;39172446.15147;2.19377
2067;3897022.29753;499.61824;39154713.63669;2.19533
2068;3897208.09375;499.64206;39136931.39340;2.19560
2069;3896519.23394;499.55375;39119149.15011;2.19458
2070;3894952.20905;499.35285;39101366.90682;2.19226
2071;3892506.42814;499.03929;39083584.66352;2.18864
2072;3889184.40237;498.61338;39066125.34440;2.18371
2073;3884991.62168;498.07585;39049924.04662;2.17749
2074;3879937.16528;497.42784;39033985.66884;2.16998
2075;3874033.78061;496.67100;39018204.37106;2.16120
2076;3867297.96122;495.80743;39002423.07327;2.15117
2077;3859850.99668;494.85269;38986776.67117;2.14006
2078;3851555.11033;493.78912;38972399.54429;2.12765
2079;3842492.83083;492.62729;38959824.14026;2.11408
2080;3832695.23707;491.37118;38947248.73623;2.09936
2081;3822331.95331;490.04256;38934673.33219;2.08376
2082;3811672.58922;488.67597;38922097.92816;2.06766
2083;3800425.57909;487.23405;38909670.52413;2.05064
2084;3788616.24039;485.72003;38897595.12010;2.03271
2085;3776318.13639;484.14335;38885519.71607;2.01397
2086;3763651.00529;482.51936;38873444.31204;1.99462
2087;3750852.82946;480.87857;38861368.90801;1.97499
2088;3737694.30206;479.19158;38849293.50397;1.95475
2089;3724187.59833;477.45995;38837218.09994;1.93389
2090;3710375.05146;475.68911;38825142.69591;1.91249
2091;3696328.17720;473.88823;38813067.29188;1.89064
2092;3682221.70884;472.07971;38800991.88785;1.86862
2093;3667899.74906;470.24356;38788916.48382;1.84617
2094;3653368.72259;468.38061;38776841.07979;1.82331
2095;3638653.73364;466.49407;38764765.67575;1.80007
2096;3623798.04979;464.58949;38752694.51882;1.77651
2097;3608917.52120;462.68173;38740623.50229;1.75281
2098;3593911.92493;460.75794;38728616.95576;1.72882
2099;3578784.73397;458.81856;38717313.43923;1.70453
2100;3563550.97121;456.86551;38706009.92270;1.67996
2101;3548236.98504;454.90218;38694706.40616;1.65516
