Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240438.73766;415.44086;40491988.09511;1.12799
2022;3260394.49202;417.99929;40617229.10156;1.16352
2023;3282009.97684;420.77051;40746592.57129;1.20178
2024;3303444.35826;423.51851;40878890.25755;1.23947
2025;3324690.28587;426.24234;41014400.71360;1.27659
2026;3345740.39638;428.94108;41150929.70888;1.31312
2027;3366585.71446;431.61355;41298382.47193;1.34908
2028;3387216.79086;434.25856;41447563.34793;1.38444
2029;3407624.84168;436.87498;41601414.88890;1.41921
2030;3427800.27089;439.46157;41759600.78941;1.45338
2031;3447733.75417;442.01715;41918413.73443;1.48694
2032;3467414.48436;444.54032;42088089.21479;1.51988
2033;3486829.95229;447.02948;42258730.97207;1.55219
2034;3505969.82806;449.48331;42435157.96886;1.58387
2035;3524814.50295;451.89930;42614815.35954;1.61489
2036;3543356.28226;454.27645;42794440.47519;1.64525
2037;3561581.56987;456.61302;42987517.97156;1.67493
2038;3579476.27707;458.90722;43180615.35676;1.70392
2039;3597026.97619;461.15730;43380223.27376;1.73222
2040;3614219.69002;463.36150;43580188.94504;1.75980
2041;3631040.48301;465.51801;43783424.01354;1.78666
2042;3647474.87698;467.62498;44006714.97938;1.81278
2043;3663500.23856;469.67952;44231028.84716;1.83813
2044;3679102.42005;471.67980;44460165.86027;1.86271
2045;3694265.41524;473.62377;44688913.82139;1.88649
2046;3708972.42701;475.50929;44924639.32732;1.90947
2047;3723204.90193;477.33396;45178387.75787;1.93161
2048;3736939.75002;479.09484;45436925.18910;1.95290
2049;3750157.85749;480.78947;45697257.11580;1.97331
2050;3762842.12199;482.41566;45960095.28087;1.99283
2051;3774974.68539;483.97111;46221662.36004;2.01144
2052;3786539.05500;485.45372;46506604.81122;2.02912
2053;3797500.01057;486.85898;46795307.53831;2.04582
2054;3807843.77739;488.18510;47082867.12712;2.06154
2055;3817551.97080;489.42974;47371843.41501;2.07625
2056;3826604.59061;490.59033;47669534.42187;2.08994
2057;3834979.23318;491.66400;47984303.64224;2.10257
2058;3842654.17563;492.64797;48305127.37025;2.11412
2059;3849612.18854;493.54002;48618059.06217;2.12456
2060;3855836.92397;494.33807;48934769.32044;2.13390
2061;3861310.10272;495.03976;49259195.54699;2.14209
2062;3866049.21757;495.64734;49661305.37988;2.14917
2063;3869958.13007;496.14848;50040930.69335;2.15500
2064;3873052.87645;496.54524;50411925.85083;2.15962
2065;3875298.09158;496.83309;50779814.79102;2.16297
2066;3876695.39814;497.01223;51149602.22678;2.16505
2067;3877229.28273;497.08068;51555966.15168;2.16584
2068;3876886.16867;497.03669;51964061.26500;2.16533
2069;3875661.44226;496.87967;52367222.50547;2.16351
2070;3873551.67654;496.60919;52778863.74616;2.16037
2071;3870557.66162;496.22534;53175009.49750;2.15590
2072;3866659.81725;495.72562;53612591.83837;2.15009
2073;3861865.41857;495.11095;54048800.20056;2.14294
2074;3856184.70625;494.38265;54473865.46545;2.13445
2075;3849629.58529;493.54225;54905578.33522;2.12464
2076;3842217.56203;492.59200;55320257.16467;2.11353
2077;3834045.65029;491.54431;55789128.14635;2.10126
2078;3824988.57611;490.38315;56249014.28192;2.08762
2079;3815055.03971;489.10962;56701901.86956;2.07264
2080;3804306.70748;487.73163;57150153.86192;2.05638
2081;3792902.45808;486.26955;57558372.01799;2.03908
2082;3781048.85463;484.74985;58051554.39384;2.02104
2083;3768487.09407;483.13937;58527803.31254;2.00187
2084;3755247.08537;481.44193;58995119.26898;1.98160
2085;3741402.41198;479.66698;59452519.82307;1.96032
2086;3727079.24642;477.83067;59841116.43612;1.93823
2087;3712476.44453;475.95852;60357492.73104;1.91562
2088;3697370.06953;474.02180;60849293.15945;1.89214
2089;3681778.67847;472.02291;61326410.70853;1.86780
2090;3665746.23150;469.96747;61795505.19440;1.84267
2091;3649342.84919;467.86447;62256103.85132;1.81685
2092;3632624.06226;465.72103;62781119.03686;1.79041
2093;3615504.73329;463.52625;63277589.64175;1.76322
2094;3597974.38941;461.27877;63775933.00100;1.73524
2095;3580076.12565;458.98412;64270012.23810;1.70653
2096;3561868.69301;456.64983;64741125.04132;1.67718
2097;3543434.23404;454.28644;65273316.12104;1.64731
2098;3524675.32485;451.88145;65770716.80950;1.61676
2099;3505603.45290;449.43634;66273948.22316;1.58554
2100;3486008.42955;446.92416;66771223.38031;1.55328
2101;3466045.44511;444.36480;67239687.11931;1.52023
