Metric Name;Metric Value
T15Year;2031
T15CO2;443.01748
T15ForestSize;41985605.22465
T20Year;2050
T20CO2;483.01574
T20ForestSize;46060754.41465
ForestSize2050;46227387.23121
CO2Concentration2050;484.00103
Temperature2050;2.01180
ForestSize2100;67277117.97671
CO2Concentration2100;444.18340
Temperature2100;1.51788
