Metric Name;Metric Value
T15Year;2031
T15CO2;443.01544
T15ForestSize;42890439.88173
T20Year;2048
T20CO2;483.00498
T20ForestSize;48398798.85371
ForestSize2050;49436365.51675
CO2Concentration2050;488.00489
Temperature2050;2.05956
ForestSize2100;79543774.11047
CO2Concentration2100;488.63857
Temperature2100;2.06775
