Metric Name;Metric Value
T15Year;2031
T15CO2;443.01563
T15ForestSize;41847920.49294
T20Year;2048
T20CO2;483.00786
T20ForestSize;45302823.92801
ForestSize2050;45873087.55568
CO2Concentration2050;487.24491
Temperature2050;2.05052
ForestSize2100;65647919.27658
CO2Concentration2100;484.80744
Temperature2100;2.02219
