Metric Name;Metric Value
T15Year;2031
T15CO2;443.01559
T15ForestSize;42237549.49175
T20Year;2049
T20CO2;483.00776
T20ForestSize;46640212.41977
ForestSize2050;47253841.89994
CO2Concentration2050;486.59608
Temperature2050;2.04279
ForestSize2100;71245681.52960
CO2Concentration2100;481.21081
Temperature2100;1.97923
