Metric Name;Metric Value
T15Year;2031
T15CO2;443.01768
T15ForestSize;41670072.85291
T20Year;2050
T20CO2;483.01513
T20ForestSize;45102591.25846
ForestSize2050;45249560.23809
CO2Concentration2050;484.02768
Temperature2050;2.01211
ForestSize2100;62868458.41159
CO2Concentration2100;442.90612
Temperature2100;1.50133
