Metric Name;Metric Value
T15Year;2031
T15CO2;443.01769
T15ForestSize;41269532.56575
T20Year;2050
T20CO2;483.01417
T20ForestSize;43708281.97387
ForestSize2050;43854479.06396
CO2Concentration2050;484.48946
Temperature2050;2.01764
ForestSize2100;55512272.80105
CO2Concentration2100;443.75655
Temperature2100;1.51244
