Metric Name;Metric Value
T15Year;2031
T15CO2;443.01788
T15ForestSize;40873603.29307
T20Year;2049
T20CO2;483.01270
T20ForestSize;42341483.15067
ForestSize2050;42446119.75792
CO2Concentration2050;484.72155
Temperature2050;2.02042
ForestSize2100;48935703.05505
CO2Concentration2100;443.94461
Temperature2100;1.51480
