Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;72.48846;114.63989;-4.90355;134.88443;220.43538;-7.92644;141.40506;232.55690;-8.31664;7883.55836;123.75977;347.59242;-17.56585;7874.30915;0;82;0;0;0;16;0.00000;17.55103;0.00000;0.00000;62;0;22;12;51;56;22;6;0;9;6;5.33604;0.00000;1.93165;0.96728;2.85578;3.49383;1.93154;0.24396;0.00000;0.54235;0.24860
Algeria;3212.94578;3476.25156;90569.37214;5690.10299;7053.66921;283098.86246;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.73761;1.59255;0.00000;1.35633;3.09187;0.00000;1.41444;3.26365;0.00000;160.00000;0.35032;4.89392;0.00000;160.00000;0;82;0;0;0;16;0.00000;0.24883;0.00000;0.00000;82;0;82;0;82;0;0;0;0;0;0;0.00000;0.00000;0.10788;0.00000;0.14095;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1872.49131;1666.21589;-39841.18969;-3971.58296;3171.05386;-38183.19639;-4265.03396;3343.47059;-37969.17916;655857.72084;-13716.08740;4979.73898;-32896.17131;660930.72869;2;80;0;0;0;16;3948.22623;247.80417;0.00000;0.00000;63;65;6;13;5;10;5;10;58;0;5;67.68255;100.16873;3.11853;13.74277;2.40777;9.26953;2.20879;9.26742;37.59698;0.00000;2.34110
Antigua and Barbuda;20.80421;21.22748;-10.50485;40.37921;41.18019;-21.24131;42.62084;43.46627;-22.62720;61.87280;63.55085;65.16161;-55.47785;29.02215;0;82;0;0;0;16;0.00000;3.31124;0.00000;0.00000;5;0;23;14;64;29;0;51;0;0;60;0.02767;0.00000;0.37824;0.19832;0.99054;0.45202;0.00000;0.55451;0.00000;0.00000;0.70993
Argentina;3596.91736;5293.23712;88735.08130;6374.23884;10672.68808;288353.63071;6645.78110;11367.07884;320345.23092;611315.23092;2811.93091;26989.34281;1539264.27672;1830234.27672;73;9;0;0;0;16;1310817.54577;408.32283;0.00000;0.00000;9;3;0;1;2;5;0;6;1;0;0;217.14140;29.02378;0.00000;11.49109;21.44887;47.57493;0.00000;69.35030;12.29245;0.00000;0.00000
Armenia;111.94691;129.46351;-34.00320;216.56397;251.93297;-69.02700;228.30552;265.96490;-73.54795;3221.65205;308.12115;399.13068;-180.71123;3114.48877;0;82;0;0;0;16;0.00000;20.32582;0.00000;0.00000;50;1;14;42;11;54;10;32;16;11;5;3.46294;0.02412;1.44161;3.05253;1.10416;4.48149;0.85013;2.79478;1.73415;1.15270;0.22720
Australia;387.44537;7974.90169;252965.76810;-1546.80895;16087.52269;770953.37799;-2022.13841;17134.71674;853967.97045;2184912.97045;-37040.80510;41957.12716;3868826.06475;5199771.06476;79;0;0;3;6;10;3732912.39576;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Austria;712.23972;921.17926;581.46275;1365.15800;1792.55621;1180.30719;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;620.43083;682.77591;1802.81391;1193.30104;1330.07542;3686.36677;1257.10242;1404.23972;3929.49971;14708.36971;1664.72332;2108.07345;9692.65839;20471.52839;0;82;0;0;0;16;0.00000;107.39481;0.00000;0.00000;37;0;14;36;8;30;9;57;41;7;7;15.28258;0.00000;8.22003;15.18482;2.81370;14.45449;4.01008;27.41356;15.85054;2.26760;1.89741
