Metric Name;Metric Value
T15Year;2031
T15CO2;443.01561
T15ForestSize;42456089.33676
T20Year;2047
T20CO2;483.00118
T20ForestSize;47195882.17119
ForestSize2050;48323884.17190
CO2Concentration2050;489.45799
Temperature2050;2.07680
ForestSize2100;76997475.81364
CO2Concentration2100;492.71764
Temperature2100;2.11607
