Year;BRA;COD;AGO;TZA;MOZ;MMR
0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
1;-18027.00000;-11013.80000;-5550.70000;-4690.00000;-3117.10000;-2897.10000
2;-37932.00000;-22027.50000;-11101.20000;-9380.00000;-5334.00000;-5794.20000
3;-48334.00000;-33041.30000;-16651.80000;-14070.00000;-7158.32000;-8691.30000
4;-60863.00000;-44055.10000;-22202.50000;-18760.00000;-9738.90000;-11588.40000
5;-72652.00000;-55068.80000;-27753.10000;-23450.00000;-11962.40000;-14485.50000
6;-62613.72802;-52074.00424;-33303.72500;-28140.00000;-10714.40240;-17382.60000
7;-52340.22827;-49019.83604;-38854.35000;-32830.00000;-9438.26644;-20279.70000
8;-41755.27180;-45861.90925;-44404.97500;-37520.00000;-8122.29935;-23176.80000
9;-30887.46604;-42619.59692;-42456.79554;-42210.00000;-6771.16721;-26073.90000
10;-19730.32154;-39290.96296;-40456.74877;-46900.00000;-5384.06325;-28971.00000
11;-8277.26527;-35874.04639;-40357.33678;-51590.00000;-3960.17027;-31868.10000
12;3478.35604;-32366.86225;-40257.92478;-56280.00000;-2498.66111;-34765.20000
13;15543.27220;-28767.40277;-40158.51278;-60970.00000;-998.69909;-37662.30000
14;27924.28541;-25073.63856;-40059.10079;-65660.00000;540.56147;-40559.40000
15;40628.26579;-21283.52001;-39959.68879;-70350.00000;2119.97469;-43456.50000
16;53662.14631;-17394.97870;-39860.27679;-75040.00000;3740.40251;-46353.60000
17;67032.91743;-13405.92911;-39760.86479;-73068.89057;5402.71401;-49250.70000
18;80747.62112;-9314.27032;-39661.45280;-71047.07885;7107.78468;-52147.80000
19;94813.34440;-5117.88798;-39562.04080;-70715.89563;8856.49561;-55044.90000
20;109237.21238;-814.65639;-39462.62880;-70384.71242;10649.73262;-57942.00000
21;124026.38064;3597.55927;-39363.21680;-70053.52920;12488.38532;-60839.10000
22;139188.02714;8120.90046;-39263.80481;-69722.34598;14373.34611;-63736.20000
23;154729.34335;12757.51270;-39164.39281;-69391.16277;16305.50907;-66633.30000
24;170657.52490;17509.54275;-39064.98081;-69059.97955;18285.76878;-69530.40000
25;186979.76141;22379.13556;-38965.56881;-68728.79633;20315.01909;-72427.50000
26;203703.22569;27368.43108;-38866.15682;-68397.61311;22394.15176;-75324.60000
27;220835.06218;32479.56078;-38766.74482;-68066.42990;24524.05500;-78221.70000
28;238382.37466;37714.64401;-38667.33282;-67735.24668;26705.61200;-81118.80000
29;256352.21310;43075.78408;-38567.92082;-67404.06346;28939.69924;-84015.90000
30;274751.55975;48565.06406;-38468.50883;-67072.88025;31227.18477;-86913.00000
31;293587.31436;54184.54244;-38369.09683;-66741.69703;33568.92641;-89810.10000
32;312866.27853;59936.24842;-38269.68483;-66410.51381;35965.76976;-92707.20000
