Metric Name;Metric Value
T15Year;2031
T15CO2;443.01757
T15ForestSize;40845084.47423
T20Year;2049
T20CO2;483.01279
T20ForestSize;42085812.98973
ForestSize2050;42160665.81983
CO2Concentration2050;484.64461
Temperature2050;2.01950
ForestSize2100;47312559.82161
CO2Concentration2100;447.48835
Temperature2100;1.56051
