Metric Name;Metric Value
T15Year;2031
T15CO2;443.01574
T15ForestSize;41864083.25204
T20Year;2049
T20CO2;483.00867
T20ForestSize;45335983.09073
ForestSize2050;45814065.82076
CO2Concentration2050;486.52512
Temperature2050;2.04195
ForestSize2100;65277004.78464
CO2Concentration2100;478.45359
Temperature2100;1.94609
