Metric Name;Metric Value
T15Year;2031
T15CO2;443.01710
T15ForestSize;41594492.38793
T20Year;2049
T20CO2;483.00874
T20ForestSize;44714152.57129
ForestSize2050;45181929.13294
CO2Concentration2050;486.27145
Temperature2050;2.03893
ForestSize2100;64353298.54029
CO2Concentration2100;468.64772
Temperature2100;1.82678
