Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240465.92668;415.44435;40460623.55915;1.12803
2022;3260460.48019;418.00775;40554203.66061;1.16364
2023;3282145.08168;420.78783;40651505.54651;1.20202
2024;3303673.57625;423.54789;40751381.00863;1.23988
2025;3325039.51725;426.28712;40854100.32601;1.27720
2026;3346236.48866;429.00468;40957460.88731;1.31399
2027;3367256.50756;431.69955;41071359.43796;1.35024
2028;3388091.16401;434.37066;41186591.74247;1.38594
2029;3408732.75130;437.01702;41306156.50299;1.42110
2030;3429172.79616;439.63754;41429672.12856;1.45571
2031;3449403.15488;442.23117;41553423.07183;1.48975
2032;3469414.25426;444.79670;41687636.52311;1.52323
2033;3489196.07825;447.33283;41822525.95416;1.55613
2034;3508739.06520;449.83834;41962844.41743;1.58846
2035;3528032.82902;452.31190;42106477.60808;1.62019
2036;3547067.51001;454.75224;42249940.59642;1.65132
2037;3565831.19640;457.15785;42406715.32804;1.68185
2038;3584311.55412;459.52712;42563366.59573;1.71176
2039;3602496.98133;461.85859;42726382.32558;1.74104
2040;3620375.39847;464.15069;42889607.02550;1.76968
2041;3637934.83979;466.40190;43055949.63015;1.79767
2042;3655160.53684;468.61033;43236937.82115;1.82499
2043;3672035.66092;470.77380;43430993.09940;1.85163
2044;3688545.41849;472.89044;43624856.27032;1.87758
2045;3704676.85445;474.95857;43818202.82888;1.90282
2046;3720415.40153;476.97633;44018883.30856;1.92733
2047;3735744.04075;478.94154;44231256.41216;1.95111
2048;3750645.91213;480.85204;44448238.96641;1.97413
2049;3765104.93786;482.70576;44670075.96275;1.99638
2050;3779129.75634;484.50381;44932436.72792;2.01787
2051;3792654.65871;486.23778;45176589.25643;2.03853
2052;3805679.53771;487.90763;45442369.47364;2.05834
2053;3818184.98610;489.51090;45710518.56624;2.07731
2054;3830154.65821;491.04547;45981138.96497;2.09540
2055;3841572.52949;492.50930;46252027.00081;2.11260
2056;3852421.55476;493.90020;46531603.69377;2.12890
2057;3862682.59571;495.21572;46825093.29661;2.14427
2058;3872302.60992;496.44905;47123870.47170;2.15864
2059;3881282.51539;497.60032;47420004.91822;2.17202
2060;3889607.20289;498.66759;47719561.19539;2.18440
2061;3897260.63736;499.64880;48025527.59408;2.19576
2062;3904225.27111;500.54170;48348356.60644;2.20607
2063;3910484.48552;501.34416;48677097.94488;2.21532
2064;3916026.86004;502.05473;48997195.48365;2.22350
2065;3920842.79964;502.67215;49319178.94703;2.23060
2066;3924922.23837;503.19516;49643321.34192;2.23660
2067;3928252.05855;503.62206;49996869.73280;2.24150
2068;3930820.43040;503.95134;50354767.75199;2.24527
2069;3932623.02997;504.18244;50707637.15532;2.24792
2070;3933656.82999;504.31498;51069040.63587;2.24943
2071;3933857.63121;504.34072;51420090.49950;2.24973
2072;3933256.02328;504.26359;51802705.50786;2.24884
2073;3931850.94603;504.08345;52187684.29871;2.24678
2074;3929651.04186;503.80142;52562336.69833;2.24355
2075;3926666.91827;503.41884;52943614.96829;2.23917
2076;3922912.74476;502.93753;53310291.39671;2.23365
2077;3918478.13714;502.36899;53721427.14293;2.22713
2078;3913249.88729;501.69870;54130008.37758;2.21943
2079;3907292.71373;500.93496;54536926.44249;2.21065
2080;3900631.50225;500.08096;54941305.32935;2.20081
2081;3893404.02699;499.15436;55304871.69836;2.19012
2082;3885807.08630;498.18040;55777156.91017;2.17886
2083;3877523.07246;497.11834;56222811.22661;2.16655
2084;3868616.89817;495.97653;56662835.42446;2.15330
2085;3859153.98016;494.76333;57095114.95861;2.13918
2086;3849224.10782;493.49027;57469192.43740;2.12433
2087;3838978.00601;492.17667;57939260.87000;2.10897
2088;3828234.19515;490.79926;58399928.21928;2.09282
2089;3817011.73011;489.36048;58848158.01064;2.07591
2090;3805356.65570;487.86624;59295168.38856;2.05828
2091;3793342.23403;486.32593;59729094.24150;2.04007
2092;3781100.42476;484.75646;60211808.96135;2.02144
2093;3768492.06995;483.14001;60679058.25966;2.00220
2094;3755526.96988;481.47782;61147383.75407;1.98234
2095;3742233.13633;479.77348;61597471.77868;1.96192
2096;3728658.66006;478.03316;62031053.32739;1.94098
2097;3714825.20006;476.25964;62498871.29334;1.91957
2098;3700675.09386;474.44552;62964575.67585;1.89759
2099;3686219.55535;472.59225;63426298.58578;1.87505
2100;3671483.28157;470.70298;63889898.71635;1.85198
2101;3656508.99059;468.78320;64320825.93735;1.82845
