Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240454.44649;415.44288;40549465.93196;1.12801
2022;3260408.24675;418.00106;40733000.36247;1.16355
2023;3282024.51997;420.77237;40921672.21953;1.20181
2024;3303456.17409;423.52002;41114225.44590;1.23949
2025;3324696.45392;426.24314;41310960.32546;1.27660
2026;3345738.63037;428.94085;41509704.63821;1.31312
2027;3366574.41196;431.61210;41720331.62413;1.34906
2028;3387195.07899;434.25578;41933703.03553;1.38441
2029;3407592.61218;436.87085;42152805.55833;1.41916
2030;3427758.22500;439.45618;42377311.67026;1.45331
2031;3447683.45290;442.01070;42603537.00900;1.48686
2032;3467358.39816;444.53313;42841740.20825;1.51979
2033;3486772.71673;447.02214;43082166.41495;1.55210
2034;3505916.51550;449.47648;43329600.55940;1.58378
2035;3524776.09484;451.89437;43581852.53671;1.61483
2036;3543342.62719;454.27470;43835521.45090;1.64522
2037;3561603.79394;456.61587;44104120.43389;1.67497
2038;3579546.84799;458.91626;44374245.52373;1.70404
2039;3597159.76835;461.17433;44652415.90970;1.73243
2040;3614430.05023;463.38847;44932507.33679;1.76014
2041;3631345.29659;465.55709;45217459.90378;1.78715
2042;3647890.30169;467.67824;45518832.33315;1.81344
2043;3664049.37098;469.74992;45825503.99283;1.83900
2044;3679808.04008;471.77026;46138675.03428;1.86382
2045;3695152.10062;473.73745;46453160.95998;1.88788
2046;3710066.75540;475.64958;46775372.48920;1.91118
2047;3724534.60342;477.50444;47112436.24151;1.93368
2048;3738538.06821;479.29975;47456167.64417;1.95538
2049;3752060.89410;481.03345;47804795.67360;1.97625
2050;3765086.91556;482.70345;48157775.34654;1.99629
2051;3777600.41526;484.30775;48511386.20276;2.01547
2052;3789582.57989;485.84392;48886859.37501;2.03377
2053;3801013.29229;487.30940;49269883.26904;2.05118
2054;3811883.83851;488.70306;49661186.17617;2.06768
2055;3822163.40243;490.02095;50052269.00860;2.08324
2056;3831878.08097;491.26642;50469381.21537;2.09791
2057;3840943.89757;492.42870;50898051.36312;2.11156
2058;3849363.56878;493.50815;51334892.47411;2.12421
2059;3857121.97539;494.50282;51765974.95483;2.13584
2060;3864204.79595;495.41087;52202984.72337;2.14644
2061;3870595.67239;496.23021;52649872.73823;2.15599
2062;3876275.82582;496.95844;53121463.17259;2.16445
2063;3881227.71776;497.59330;53600330.24867;2.17183
2064;3885439.89725;498.13332;54072758.25290;2.17809
2065;3888903.26362;498.57734;54544955.74545;2.18323
2066;3891584.35613;498.92107;55021285.51544;2.18721
2067;3893480.11946;499.16412;55536578.83850;2.19002
2068;3894577.38274;499.30479;56055987.60651;2.19165
2069;3894871.61042;499.34251;56572840.80691;2.19209
2070;3894359.07665;499.27680;57100667.97388;2.19133
2071;3892999.41564;499.10249;57615112.23721;2.18931
2072;3890809.89559;498.82178;58173284.69623;2.18607
2073;3887787.52866;498.43430;58732589.50035;2.18158
2074;3883940.68119;497.94111;59283104.18668;2.17587
2075;3879278.98583;497.34346;59842590.30750;2.16895
2076;3873815.81820;496.64305;60387240.83282;2.16082
2077;3867635.19658;495.85067;60988290.91558;2.15161
2078;3860626.80128;494.95215;61582521.33215;2.14116
2079;3852833.58223;493.95302;62173266.87453;2.12951
2080;3844289.85339;492.85767;62762433.58054;2.11671
2081;3835130.01967;491.68334;63309394.39378;2.10296
2082;3825534.27949;490.45311;63952996.45029;2.08852
2083;3815277.36945;489.13812;64580076.92109;2.07305
2084;3804383.61849;487.74149;65200620.96700;2.05657
2085;3792752.72308;486.25035;65811217.35780;2.03893
2086;3780570.36785;484.68851;66355246.38417;2.02039
2087;3767972.86321;483.07344;67029569.54341;2.00116
2088;3754707.09604;481.37270;67680591.22843;1.98085
2089;3740830.45226;479.59365;68318142.15676;1.95952
2090;3726402.42336;477.74390;68946213.72162;1.93726
2091;3711514.17844;475.83515;69568047.73822;1.91420
2092;3696298.65972;473.88444;70265487.24711;1.89055
2093;3680596.52754;471.87135;70935483.36203;1.86603
2094;3664422.30589;469.79773;71608268.27577;1.84067
2095;3647812.58392;467.66828;72253708.56770;1.81452
2096;3630827.58955;465.49072;72887614.64375;1.78765
2097;3613575.74281;463.27894;73598445.60942;1.76023
2098;3595854.44862;461.00698;74273524.60965;1.73193
2099;3577717.43486;458.68172;74952647.65336;1.70282
2100;3559195.41959;456.30711;75599275.43416;1.67294
2101;3540339.29668;453.88965;76229384.18160;1.64237
