Metric Name;Metric Value
T15Year;2031
T15CO2;443.01735
T15ForestSize;42428923.24725
T20Year;2049
T20CO2;483.00911
T20ForestSize;47154520.23833
ForestSize2050;47771002.32306
CO2Concentration2050;486.41726
Temperature2050;2.04066
ForestSize2100;72502227.44021
CO2Concentration2100;479.81229
Temperature2100;1.96243
