Metric Name;Metric Value
T15Year;2031
T15CO2;443.01619
T15ForestSize;39926254.66521
T20Year;2049
T20CO2;483.01035
T20ForestSize;39286814.84810
ForestSize2050;39237685.92708
CO2Concentration2050;485.48635
Temperature2050;2.02956
ForestSize2100;37832161.22036
CO2Concentration2100;455.85623
Temperature2100;1.66723
