Metric Name;Metric Value
T15Year;2031
T15CO2;443.01636
T15ForestSize;41941859.47177
T20Year;2049
T20CO2;483.01258
T20ForestSize;45859139.20077
ForestSize2050;46130401.32354
CO2Concentration2050;484.71737
Temperature2050;2.02037
ForestSize2100;66994400.86519
CO2Concentration2100;453.73001
Temperature2100;1.64033
