Year;BRA;COD;AGO;TZA;MOZ;MMR
33;-428189.00000;65822.17697;42200.17835;20930.00542;25719.31719;-55112.87415
34;-440886.75000;71844.28365;45684.79453;22659.66302;27071.63808;-54182.44541
35;-453584.50000;78004.47906;49249.31401;24389.32062;28423.95897;-53252.01668
36;-466282.25000;84304.62310;52894.81300;26118.97822;29776.27985;-52321.58795
37;-478980.00000;90746.51886;56622.33485;27848.63582;31128.60074;-51391.15921
38;-491677.75000;97331.90624;60432.88631;29578.29342;32480.92163;-50460.73048
39;-504375.50000;104062.45529;64327.43374;31307.95101;33833.24252;-49530.30175
40;-517073.25000;110939.75914;68306.89899;33037.60861;35185.56341;-48599.87301
41;-529771.00000;117965.32674;72372.15519;34767.26621;36537.88430;-47669.44428
42;-542468.75000;125140.57522;76524.02235;36496.92381;37890.20519;-46739.01555
43;-508294.70419;132466.82193;80763.26273;38226.58141;39242.52607;-45808.58681
44;-497556.55629;139945.27617;85090.57608;39956.23901;40594.84696;-44878.15808
45;-486818.40839;147577.03063;89506.59467;41685.89661;41947.16785;-43947.72935
46;-476080.26049;155363.05252;94011.87817;43415.55421;43299.48874;-43017.30061
47;-465342.11258;163304.17432;98606.90827;45145.21181;44651.80963;-42086.87188
48;-454603.96468;171401.08436;103292.08328;46874.86941;46004.13052;-41156.44315
49;-443865.81678;179654.31698;108067.71238;48604.52701;47356.45141;-40226.01441
50;-433127.66888;188064.24253;112934.00987;50334.18460;48708.77230;-39295.58568
51;-422389.52097;196631.05703;117891.08918;52063.84220;50061.09318;-38365.15695
52;-411651.37307;205354.77161;122938.95674;53793.49980;51413.41407;-37434.72822
53;-400913.22517;214235.20175;128077.50579;55523.15740;52765.73496;-36504.29948
54;-390175.07727;223271.95627;133306.50997;57252.81500;54118.05585;-35573.87075
55;-379436.92936;232464.42620;138625.61691;58982.47260;55470.37674;-34643.44202
56;-368698.78146;241811.77345;143854.38840;60712.13020;56822.69763;-33713.01328
57;-357960.63356;251312.91943;149083.15989;62441.78780;58175.01852;-32782.58455
58;-347222.48566;260966.53356;154311.93138;64171.44540;59527.33941;-31852.15582
59;-336484.33775;270771.02172;159540.70287;65901.10300;60879.66029;-30921.72708
60;-325746.18985;280724.51483;164769.47436;67630.76060;62231.98118;-29991.29835
61;-315008.04195;290824.85734;169998.24585;69360.41820;63584.30207;-29060.86962
62;-304269.89405;301069.59597;175227.01734;71090.07579;64936.62296;-28130.44088
63;-293531.74614;311455.96857;180455.78883;72819.73339;66288.94385;-27200.01215
64;-282793.59824;321980.89328;185684.56032;74549.39099;67641.26474;-26269.58342
65;-272055.45034;332640.95793;190913.33181;76279.04859;68993.58563;-25339.15468
66;-261317.30244;343432.40991;196142.10330;78008.70619;70345.90651;-24408.72595
67;-250579.15453;354351.14648;201370.87479;79738.36379;71698.22740;-23478.29722
68;-239841.00663;365392.70569;206599.64628;81468.02139;73050.54829;-22547.86848
69;-229102.85873;376552.25785;211828.41777;83197.67899;74402.86918;-21617.43975
70;-218364.71083;387824.59789;217057.18926;84927.33659;75755.19007;-20687.01102
71;-207626.56292;399204.13846;222285.96075;86656.99419;77107.51096;-19756.58229
72;-196888.41502;410684.90408;227514.73225;88386.65179;78459.83185;-18826.15355
73;-186150.26712;422260.52623;232743.50374;90116.30938;79812.15274;-17895.72482
74;-175412.11922;433924.23980;237972.27523;91845.96698;81164.47362;-16965.29609
75;-164673.97131;445668.88068;243201.04672;93575.62458;82516.79451;-16034.86735
76;-153935.82341;457486.88486;248429.81821;95305.28218;83869.11540;-15104.43862
77;-143197.67551;469370.28905;253658.58970;97034.93978;85221.43629;-14174.00989
78;-132459.52761;481310.73296;258887.36119;98764.59738;86573.75718;-13243.58115
79;-121721.37970;493299.46340;264116.13268;100494.25498;87926.07807;-12313.15242
80;-110983.23180;505327.34021;269344.90417;102223.91258;89278.39896;-11382.72369
81;-100245.08390;517384.84437;274573.67566;103953.57018;90630.71984;-10452.29495
82;-89506.93600;529462.08811;279802.44715;105683.22778;91983.04073;-9521.86622
83;-78768.78809;541548.82737;285031.21864;107412.88538;93335.36162;-8591.43749
84;-68030.64019;553616.19364;290259.99013;109142.54297;94687.68251;-7661.00875
85;-57292.49229;565683.55991;295488.76162;110872.20057;96040.00340;-6730.58002
86;-46554.34439;577750.92617;300717.53311;112601.85817;97392.32429;-5800.15129
