Metric Name;Metric Value
T15Year;2031
T15CO2;443.01547
T15ForestSize;40919077.87233
T20Year;2049
T20CO2;483.01176
T20ForestSize;42513241.48368
ForestSize2050;42662925.96662
CO2Concentration2050;485.27996
Temperature2050;2.02709
ForestSize2100;51208780.73002
CO2Concentration2100;451.53776
Temperature2100;1.61252
