Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240424.61095;415.43905;40334652.36249;1.12796
2022;3260416.34023;418.00209;40299469.10434;1.16356
2023;3282084.40266;420.78005;40264748.19330;1.20192
2024;3303598.77231;423.53830;40228696.17133;1.23974
2025;3324952.05824;426.27590;40192875.00417;1.27704
2026;3346136.40906;428.99185;40154184.40933;1.31381
2027;3367142.50381;431.68494;40121999.82523;1.35004
2028;3387960.49033;434.35391;40087612.45353;1.38572
2029;3408581.01134;436.99757;40053943.21843;1.42084
2030;3428993.83107;439.61459;40020531.97490;1.45540
2031;3449188.52069;442.20366;39986049.66653;1.48939
2032;3469153.50878;444.76327;39955701.78530;1.52279
2033;3488877.06385;447.29193;39922097.02408;1.55560
2034;3508347.37062;449.78812;39889907.39535;1.58781
2035;3527551.48070;452.25019;39858004.00703;1.61940
2036;3546476.81755;454.67652;39821862.04497;1.65036
2037;3565108.98470;457.06525;39793586.03566;1.68067
2038;3583433.03917;459.41449;39760844.77891;1.71034
2039;3601434.42967;461.72236;39730043.91405;1.73933
2040;3619097.52298;463.98686;39697726.17107;1.76763
2041;3636406.27908;466.20593;39666203.88804;1.79523
2042;3653343.00629;468.37731;39639567.18473;1.82211
2043;3669889.75942;470.49869;39611672.25963;1.84824
2044;3686028.76126;472.56779;39584116.07744;1.87362
2045;3701742.21720;474.58234;39551940.22548;1.89822
2046;3717011.44938;476.53993;39522239.52995;1.92203
2047;3731815.44067;478.43788;39498509.91675;1.94501
2048;3746132.45415;480.27339;39472623.75047;1.96715
2049;3759942.75022;482.04394;39446930.77511;1.98842
2050;3773223.36744;483.74659;39420988.08262;2.00881
2051;3785953.91093;485.37871;39395045.39012;2.02828
2052;3798112.55793;486.93751;39369898.35396;2.04681
2053;3809677.32127;488.42017;39344353.48963;2.06438
2054;3820626.19839;489.82387;39318808.62529;2.08097
2055;3830936.92753;491.14576;39294187.76096;2.09654
2056;3840587.25276;492.38298;39269642.89663;2.11108
2057;3849555.21132;493.53272;39245495.86047;2.12455
2058;3857819.17639;494.59220;39221149.91022;2.13694
2059;3865358.03297;495.55872;39196803.95997;2.14822
2060;3872151.23615;496.42965;39172458.00972;2.15836
2061;3878179.01371;497.20244;39148112.05947;2.16734
2062;3883422.51579;497.87468;39123965.02331;2.17514
2063;3887864.05391;498.44411;39099757.05670;2.18175
2064;3891487.31754;498.90863;39075567.89474;2.18712
2065;3894277.56125;499.26635;39051379.04497;2.19126
2066;3896221.83160;499.51562;39027190.44551;2.19414
2067;3897308.49257;499.65493;39003001.84606;2.19575
2068;3897529.19954;499.68323;38978813.24660;2.19608
2069;3896877.74079;499.59971;38954624.64714;2.19511
2070;3895350.60682;499.40392;38930436.04768;2.19285
2071;3892947.20490;499.09580;38906247.44823;2.18929
2072;3889670.05114;498.67565;38882332.04442;2.18443
2073;3885524.63476;498.14418;38859699.52621;2.17828
2074;3880520.02445;497.50257;38837329.92800;2.17085
2075;3874668.95956;496.75243;38815117.40980;2.16215
2076;3867987.92382;495.89589;38792904.89159;2.15220
2077;3860599.40323;494.94864;38770827.26906;2.14118
2078;3852365.02561;493.89295;38750018.92176;2.12887
2079;3843367.24685;492.73939;38731012.29730;2.11539
2080;3833636.95286;491.49192;38712005.67284;2.10078
2081;3823343.49231;490.17224;38692999.04838;2.08528
2082;3812756.60298;488.81495;38673992.42393;2.06930
2083;3801584.85325;487.38267;38655133.79947;2.05240
2084;3789853.50978;485.87866;38636627.17501;2.03459
2085;3777636.02616;484.31231;38618120.55056;2.01598
2086;3765051.97589;482.69897;38599613.92610;1.99676
2087;3752339.16964;481.06912;38581107.30164;1.97728
2088;3739268.52080;479.39340;38562600.67719;1.95717
2089;3725852.18206;477.67336;38544094.05273;1.93647
2090;3712132.42622;475.91441;38525587.42827;1.91522
2091;3698180.67249;474.12573;38507080.80381;1.89353
2092;3684171.46891;472.32968;38488574.17936;1.87167
2093;3669949.09443;470.50629;38470067.55490;1.84939
2094;3655519.96201;468.65641;38451560.93044;1.82670
2095;3640909.14038;466.78322;38433054.30599;1.80364
2096;3626159.83874;464.89229;38414551.92863;1.78026
2097;3611387.76892;462.99843;38396049.69167;1.75675
2098;3596492.82799;461.08882;38377611.92472;1.73295
2099;3581478.48182;459.16391;38359877.18776;1.70886
2100;3566359.73148;457.22561;38342142.45080;1.68450
2101;3551162.88926;455.27729;38324407.71385;1.65991
