Metric Name;Metric Value
T15Year;2031
T15CO2;443.01666
T15ForestSize;42494539.99221
T20Year;2050
T20CO2;483.01542
T20ForestSize;47663728.82838
ForestSize2050;47918919.24131
CO2Concentration2050;484.24442
Temperature2050;2.01471
ForestSize2100;72473458.85016
CO2Concentration2100;447.10961
Temperature2100;1.55573
