Metric Name;Metric Value
T15Year;2031
T15CO2;443.01529
T15ForestSize;40864540.78562
T20Year;2049
T20CO2;483.01107
T20ForestSize;42285067.00130
ForestSize2050;42449451.50673
CO2Concentration2050;485.75399
Temperature2050;2.03275
ForestSize2100;50110801.74980
CO2Concentration2100;457.65648
Temperature2100;1.69001
